usuario_id,anio_nacimiento,ciudad,ingreso_estimado,fecha_alta,dias_desde_ultimo_pedido,gasto_restaurantes,gasto_mercados,gasto_bebidas,gasto_farmacia,gasto_kioscos,gasto_premium,pedidos_con_descuento,pedidos_app,pedidos_web,pedidos_local,visitas_app_mes,cupon_hot_sale,cupon_dia_del_amigo,cupon_cyber_monday,cupon_navidad,cupon_finde_largo,reclamo,respuesta_ultima_campania
5300,1973,Córdoba,974025.0,2025-12-30,93,19000,19000,1000,0,7000,24000,1,1,2,2,7,0,0,0,0,0,0,0
1048,1972,Córdoba,891025.0,2025-07-14,34,63000,67000,9000,8000,3000,28000,2,1,3,4,7,0,0,0,0,0,0,1
7685,1978,CABA,825975.0,2025-09-09,19,30000,12000,8000,8000,8000,12000,1,0,2,4,5,0,0,0,0,0,0,0
1118,1956,Córdoba,1274125.0,2025-02-20,4,544000,85000,6000,8000,13000,29000,3,4,10,5,8,0,0,1,0,0,0,0
2404,1976,CABA,1333975.0,2025-05-27,74,173000,30000,6000,3000,4000,41000,4,1,5,4,7,0,0,0,0,0,0,0
10128,1958,CABA,1349425.0,2025-06-08,16,620000,165000,24000,0,16000,82000,5,5,5,12,5,0,0,0,0,0,0,0
5272,1965,Córdoba,1346075.0,2025-06-27,12,378000,88000,4000,19000,0,73000,4,5,8,3,7,0,0,0,0,0,0,0
1143,1972,CABA,551575.0,2025-08-08,4,7000,13000,11000,3000,10000,11000,2,0,2,3,7,0,0,0,0,0,0,0
11188,1957,CABA,652275.0,2026-02-25,90,15000,19000,17000,8000,10000,20000,3,1,2,3,5,0,0,0,0,0,0,0
8477,1956,CABA,653750.0,2025-03-11,55,5000,13000,5000,3000,1000,1000,1,0,1,3,7,0,0,0,0,0,0,0
10643,1987,GBA,1050000.0,2025-01-10,13,124000,267000,59000,85000,83000,35000,2,2,5,11,5,0,0,0,0,0,0,1
7683,1968,Córdoba,1769425.0,2026-02-25,5,554000,113000,7000,0,35000,78000,3,3,5,12,3,0,0,0,0,0,0,0
4947,1966,Rosario,2239300.0,2024-09-15,24,606000,974000,194000,197000,24000,64000,1,7,7,9,4,1,0,0,1,0,0,1
4055,1992,Rosario,468650.0,2026-05-29,12,2000,11000,9000,12000,10000,20000,2,0,3,3,6,0,0,0,0,0,0,0
10521,1977,CABA,1370225.0,2025-09-11,20,63000,57000,13000,13000,6000,22000,4,1,2,5,4,0,0,0,0,0,0,1
9493,1980,GBA,1910300.0,2025-05-05,8,840000,804000,71000,23000,53000,17000,1,4,5,8,3,1,0,0,0,1,0,1
6918,1989,CABA,717275.0,2025-07-04,83,5000,13000,0,8000,4000,4000,1,0,1,3,8,0,0,0,0,0,0,0
193,1996,Rosario,360525.0,2026-02-17,23,0,2000,3000,3000,0,8000,1,0,1,2,5,0,0,1,0,0,0,0
10022,1973,GBA,1361650.0,2026-02-09,18,12000,4000,0,0,0,0,1,0,1,2,5,0,0,0,0,0,0,0
1517,1969,CABA,770550.0,2025-06-14,87,3000,13000,12000,2000,9000,12000,1,0,1,3,7,0,0,0,0,0,0,0
4200,1970,Córdoba,1103975.0,2026-06-17,73,167000,62000,13000,24000,2000,7000,4,1,4,6,5,0,0,0,0,0,0,0
153,1953,CABA,581800.0,2025-10-17,36,19000,6000,2000,4000,3000,12000,1,0,1,3,4,0,0,0,0,0,0,0
3749,1973,CABA,1848150.0,2025-03-02,9,627000,597000,91000,159000,91000,15000,1,5,6,12,3,0,0,0,0,0,0,0
1453,1943,GBA,1437825.0,2025-07-06,17,735000,183000,20000,52000,40000,30000,2,3,9,13,6,0,0,0,0,0,0,0
9386,1962,CABA,1253175.0,2026-05-29,19,274000,21000,6000,4000,0,15000,1,1,5,6,6,0,0,0,1,0,0,0
10142,1976,GBA,1661900.0,2025-03-07,11,372000,126000,48000,47000,18000,78000,2,2,5,11,4,0,0,0,0,0,0,0
5955,1962,CABA,1800625.0,2024-11-17,28,833000,549000,133000,151000,33000,233000,1,3,4,8,3,0,0,0,0,0,0,0
8514,1976,CABA,736950.0,2026-01-17,59,8000,7000,1000,3000,0,1000,1,0,1,3,6,0,0,0,0,0,0,0
4487,1969,Córdoba,996450.0,2025-01-24,9,15000,25000,7000,2000,20000,26000,1,0,2,4,6,0,0,0,0,0,0,1
2815,1975,CABA,829575.0,2026-02-24,4,7000,39000,15000,17000,5000,37000,2,0,4,3,7,0,0,0,0,0,0,0
7007,1968,Córdoba,738575.0,2026-04-01,73,17000,18000,4000,3000,3000,18000,2,1,3,2,7,0,0,0,0,0,0,0
7706,1975,Rosario,1169300.0,2024-11-07,33,350000,189000,151000,197000,104000,57000,6,8,11,5,8,0,0,1,0,0,0,0
5909,1964,CABA,1462800.0,2025-09-19,13,895000,101000,0,13000,10000,152000,5,4,3,8,8,0,0,0,0,0,0,0
5424,1983,CABA,998050.0,2025-02-14,34,29000,59000,1000,19000,12000,36000,2,0,3,4,8,0,0,0,0,0,0,0
8230,1980,CABA,830700.0,2026-01-23,59,22000,31000,4000,7000,2000,5000,1,0,2,3,7,0,0,0,0,0,0,0
1379,1992,Córdoba,1066750.0,2025-04-27,18,154000,46000,4000,20000,2000,15000,1,2,4,4,4,0,0,0,0,0,0,0
6862,1971,CABA,43250.0,2026-05-18,89,1000,3000,1000,1000,1000,1000,15,0,0,0,20,0,0,0,0,0,0,0
2909,1974,GBA,1953200.0,2026-02-19,13,934000,230000,24000,16000,24000,36000,2,4,8,6,3,0,0,0,1,1,0,0
5263,1977,Rosario,776400.0,2025-01-22,12,5000,13000,8000,3000,10000,16000,1,0,1,3,8,0,0,0,0,0,0,0
10913,1984,Córdoba,784625.0,2024-12-05,67,3000,12000,1000,0,2000,9000,1,0,1,2,8,0,0,1,0,0,0,1
2471,1965,CABA,1537050.0,2026-06-27,71,48000,68000,66000,16000,58000,43000,1,2,3,6,2,0,0,0,0,0,0,0
9949,1976,CABA,1495225.0,2024-10-18,3,598000,141000,41000,32000,16000,49000,3,3,3,6,8,0,0,0,0,0,0,0
8395,1961,CABA,2050350.0,2024-08-20,12,980000,265000,163000,35000,37000,31000,1,6,3,12,6,0,0,0,0,0,0,1
4673,1963,GBA,2032500.0,2024-10-30,3,1004000,145000,12000,32000,12000,36000,3,3,10,5,5,1,0,0,0,0,0,1
5788,1972,CABA,1151325.0,2025-02-17,27,56000,92000,7000,19000,10000,25000,3,2,3,4,5,0,0,0,0,0,0,0
6991,1951,CABA,1079625.0,2025-04-10,32,537000,42000,6000,16000,6000,30000,2,3,9,6,8,0,0,0,0,0,0,0
8486,1971,Córdoba,763450.0,2024-10-01,58,284000,52000,3000,8000,0,20000,4,0,9,4,10,0,0,0,0,0,0,0
3798,1968,CABA,1028000.0,2025-11-06,3,24000,23000,8000,0,2000,24000,3,1,2,3,6,0,0,0,0,0,0,0
7789,1965,GBA,2115450.0,2025-11-22,1,684000,801000,66000,21000,100000,0,1,9,6,10,2,0,0,0,0,1,0,0
9153,1964,GBA,1482600.0,2025-07-29,31,418000,428000,51000,80000,61000,10000,3,8,7,10,5,0,0,0,0,0,0,0
10530,1959,GBA,1694650.0,2025-12-07,25,431000,441000,20000,80000,82000,102000,1,6,3,6,1,0,0,0,0,0,0,1
2254,1983,CABA,1738000.0,2025-07-07,31,627000,414000,80000,121000,120000,93000,1,6,9,5,5,0,0,0,0,0,0,0
2262,1965,Córdoba,1128575.0,2025-08-26,38,202000,74000,5000,11000,5000,14000,3,1,6,5,7,0,0,0,0,0,0,0
7279,1969,GBA,1736900.0,2025-09-30,25,260000,559000,9000,63000,86000,67000,1,6,4,4,2,0,0,0,0,0,0,0
1729,1961,GBA,1660650.0,2025-10-02,4,1043000,97000,24000,32000,24000,157000,2,5,3,10,6,0,0,0,0,0,0,0
4687,1958,Córdoba,2018475.0,2025-05-23,3,674000,736000,0,39000,92000,92000,1,11,3,9,1,0,0,0,0,0,0,0
8975,1968,CABA,487850.0,2026-01-26,4,14000,21000,1000,2000,3000,28000,4,1,3,2,8,0,0,1,0,0,0,0
2681,1984,Rosario,1634250.0,2025-08-01,27,71000,112000,89000,138000,22000,29000,1,3,2,13,1,0,0,0,0,0,0,0
6710,1951,Córdoba,1455425.0,2024-11-17,11,68000,13000,5000,3000,1000,13000,1,0,2,4,6,0,0,0,0,0,0,0
11096,1952,Rosario,1431175.0,2025-08-08,19,99000,32000,54000,37000,4000,6000,2,1,2,7,2,0,0,0,0,0,0,0
11025,1961,CABA,911075.0,2025-02-03,4,65000,46000,3000,4000,0,20000,4,1,3,3,8,0,0,0,0,0,0,0
5150,1979,Rosario,504850.0,2024-12-17,27,0,7000,10000,11000,4000,15000,2,0,2,3,6,0,0,0,0,0,0,0
2563,1961,Rosario,706225.0,2026-06-15,73,1000,7000,14000,2000,9000,10000,1,0,2,3,6,0,0,0,0,0,0,0
8210,1975,Córdoba,1368250.0,2025-08-15,31,318000,17000,7000,4000,3000,56000,5,1,4,8,4,0,0,0,0,0,0,0
5223,1966,Córdoba,1147575.0,2026-04-23,98,33000,10000,10000,2000,8000,3000,2,1,2,3,4,0,0,0,0,0,0,0
2428,1970,CABA,704100.0,2025-05-04,20,3000,26000,8000,11000,18000,12000,3,0,2,4,7,0,0,0,0,0,0,0
295,1989,CABA,2030425.0,2025-07-19,7,493000,324000,40000,146000,70000,84000,1,7,3,11,1,0,0,0,0,0,0,0
6466,1965,GBA,1430900.0,2026-03-12,98,105000,9000,1000,2000,0,4000,3,1,2,4,3,0,0,0,0,0,0,0
3436,1969,CABA,351125.0,2026-01-26,9,11000,5000,1000,2000,0,1000,1,0,1,3,7,0,0,0,0,0,0,0
6961,1974,CABA,668775.0,2026-05-22,95,1000,5000,3000,0,1000,1000,1,0,1,2,8,0,0,0,0,0,0,0
10102,1966,CABA,1998650.0,2026-05-12,11,395000,565000,141000,166000,183000,28000,1,11,5,5,3,0,0,0,0,0,0,0
11051,1956,GBA,1934400.0,2026-05-10,22,492000,110000,12000,16000,19000,12000,4,3,6,10,4,0,0,0,0,0,0,0
3828,1951,CABA,1777675.0,2025-02-17,20,533000,217000,174000,198000,10000,195000,2,6,7,13,4,0,0,0,0,0,0,0
7516,1983,CABA,752400.0,2026-05-22,20,5000,11000,5000,12000,3000,9000,1,0,2,3,6,0,0,0,0,0,0,0
9303,1976,CABA,132625.0,2025-07-30,70,12000,7000,3000,1000,4000,5000,0,0,1,0,13,0,0,0,0,0,0,0
10133,1970,CABA,2344750.0,2026-02-12,29,1302000,731000,114000,89000,68000,45000,0,7,6,12,2,1,0,0,1,1,0,1
6437,1985,Rosario,1036825.0,2025-06-19,38,21000,20000,3000,15000,8000,9000,1,0,2,3,7,0,0,0,0,0,0,0
8346,1974,CABA,805825.0,2024-08-19,57,138000,35000,11000,25000,15000,72000,2,2,6,2,9,0,0,1,0,0,0,1
5585,1972,CABA,533975.0,2025-04-20,25,12000,17000,1000,6000,2000,10000,2,0,2,3,8,0,0,0,0,0,0,1
9701,1988,CABA,1047075.0,2025-03-19,10,32000,41000,16000,73000,34000,116000,3,2,4,3,7,0,0,0,0,0,0,0
2055,1973,GBA,896500.0,2026-05-19,23,15000,8000,2000,4000,0,20000,2,1,1,2,5,0,0,1,0,0,0,0
7732,1978,CABA,1620325.0,2026-01-02,16,293000,124000,97000,179000,0,52000,1,2,7,10,5,0,0,0,0,0,0,0
4023,1970,CABA,574475.0,2024-09-06,86,16000,19000,21000,20000,17000,22000,3,2,3,2,8,0,0,0,0,0,0,1
7959,1961,CABA,1985250.0,2026-05-29,25,658000,483000,13000,123000,80000,13000,1,2,3,5,1,0,0,0,0,0,0,0
5204,1971,CABA,1863450.0,2025-06-29,14,380000,733000,112000,110000,98000,28000,1,8,8,5,3,0,0,0,0,1,0,1
1404,1968,CABA,872900.0,2025-05-15,36,51000,82000,0,33000,23000,42000,4,1,5,3,9,0,0,0,0,0,0,0
2968,1943,GBA,1223700.0,2025-02-01,2,437000,206000,49000,160000,8000,42000,2,10,7,5,6,0,0,1,0,0,0,1
7281,1959,GBA,,2025-11-05,99,81000,50000,2000,3000,11000,39000,1,3,1,4,2,0,0,0,0,0,0,0
5329,1949,GBA,898650.0,2025-09-27,30,8000,3000,0,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0
11148,1975,CABA,557000.0,2025-05-19,29,2000,4000,1000,3000,1000,2000,1,0,1,2,8,0,0,0,0,0,0,0
5718,1950,CABA,2019075.0,2025-08-15,13,674000,108000,42000,192000,168000,231000,1,11,5,6,3,1,0,0,0,1,0,1
4697,1949,Córdoba,885400.0,2025-06-13,23,248000,81000,3000,4000,3000,51000,3,1,7,5,8,0,0,0,0,0,0,0
5185,1955,CABA,1856700.0,2025-02-14,20,199000,315000,174000,97000,66000,41000,1,3,4,5,2,0,0,0,0,0,0,0
940,1987,CABA,1427500.0,2026-05-18,36,158000,99000,11000,15000,11000,17000,2,2,3,7,3,0,0,0,0,0,0,0
9529,1990,CABA,1842175.0,2025-11-28,29,559000,503000,13000,218000,153000,181000,1,9,3,9,2,1,0,0,0,0,0,1
606,1967,CABA,648250.0,2025-10-10,19,6000,2000,0,2000,1000,4000,1,0,1,2,7,0,0,0,0,0,0,0
3834,1962,CABA,1740675.0,2025-03-17,6,231000,215000,30000,171000,161000,53000,2,2,8,11,5,0,0,0,0,0,0,0
7301,1982,Rosario,590400.0,2024-11-17,91,4000,11000,7000,3000,22000,32000,2,0,3,3,8,0,0,0,0,0,0,1
9150,1963,GBA,1222950.0,2026-04-12,74,52000,9000,0,0,0,1000,2,0,1,4,4,0,0,0,0,0,0,0
6544,1949,GBA,1697775.0,2026-05-22,4,529000,356000,28000,63000,0,0,3,7,6,11,3,0,0,0,0,0,0,0
2488,1956,Rosario,784875.0,2025-03-23,19,23000,25000,8000,0,1000,7000,4,1,2,3,6,0,0,0,0,0,0,0
4690,1953,CABA,1268125.0,2025-02-13,28,443000,75000,10000,0,10000,48000,4,1,8,8,8,0,0,0,0,0,0,0
942,1982,CABA,991500.0,2024-08-08,21,139000,78000,13000,20000,13000,36000,3,1,7,3,9,0,0,0,0,0,0,1
492,1973,GBA,1210800.0,2024-10-18,19,322000,50000,3000,4000,3000,42000,5,1,7,6,8,0,0,0,0,0,0,0
3641,1976,CABA,340600.0,2025-01-20,96,10000,15000,1000,2000,2000,6000,2,0,2,3,6,0,0,0,0,0,0,0
10307,1956,CABA,1259675.0,2025-08-31,8,369000,87000,14000,12000,9000,34000,3,2,6,8,5,0,0,0,0,0,0,0
4418,1983,Córdoba,2240400.0,2025-02-25,17,671000,655000,111000,145000,47000,15000,1,5,7,12,2,0,0,0,0,0,0,1
175,1986,CABA,1798800.0,2025-01-10,7,656000,455000,107000,52000,80000,93000,2,4,8,8,4,0,0,1,0,1,0,0
2945,1955,GBA,1150375.0,2026-04-13,26,38000,2000,0,0,0,6000,1,0,1,3,7,0,1,1,0,0,0,0
1502,1983,CABA,710675.0,2025-03-21,77,18000,19000,3000,3000,3000,6000,2,0,2,3,8,0,0,0,0,0,0,0
2407,1982,CABA,1727725.0,2024-11-09,33,823000,459000,29000,124000,25000,95000,1,6,6,7,4,0,0,0,0,1,0,1
10602,1983,CABA,998050.0,2025-02-14,27,29000,59000,1000,19000,12000,36000,2,0,3,4,8,0,0,0,0,0,0,0
9291,1959,Córdoba,856050.0,2026-03-23,74,8000,4000,0,0,2000,1000,1,0,0,3,5,0,0,0,0,0,0,0
7004,1984,CABA,275300.0,2025-03-16,37,24000,26000,1000,7000,3000,23000,3,1,3,2,9,0,0,1,0,0,0,0
1857,1952,CABA,1178475.0,2026-03-06,88,46000,12000,2000,0,0,23000,2,1,2,2,7,0,0,0,0,0,0,1
1399,1958,CABA,1822625.0,2026-01-21,12,407000,445000,165000,181000,114000,203000,1,7,3,9,1,1,0,0,0,0,0,0
2948,1954,Córdoba,1565925.0,2026-03-01,57,104000,48000,12000,4000,12000,5000,1,2,2,5,2,0,0,0,0,0,0,0
4066,1978,Rosario,532050.0,2026-05-11,13,1000,8000,8000,4000,5000,20000,2,1,2,2,6,0,0,0,0,0,0,0
7094,1975,CABA,1458250.0,2025-12-25,7,445000,213000,98000,104000,53000,151000,1,4,6,13,4,0,0,0,0,0,0,0
9362,1965,CABA,1731575.0,2026-03-05,19,492000,32000,5000,13000,5000,21000,1,1,9,7,6,0,0,0,1,0,0,0
1272,1965,Córdoba,1381250.0,2024-10-21,13,664000,83000,0,32000,58000,66000,4,5,7,10,5,0,0,0,0,0,0,0
4931,1977,CABA,3928650.0,2025-04-29,30,1000,1725000,1000,2000,0,1000,0,28,0,0,1,0,0,0,0,0,0,0
8560,1992,CABA,1219725.0,2024-09-10,17,351000,156000,5000,7000,16000,145000,1,4,6,7,6,0,0,0,0,0,0,0
11074,1977,CABA,2126800.0,2026-04-09,6,494000,391000,11000,194000,92000,241000,1,4,3,10,0,0,0,0,0,0,0,0
5156,1970,Rosario,1561650.0,2026-01-15,3,129000,259000,121000,168000,129000,83000,5,3,6,12,4,0,0,0,0,0,0,0
5885,1973,Rosario,892200.0,2024-08-22,20,73000,90000,1000,12000,3000,32000,7,1,4,4,8,0,0,0,0,0,0,0
5180,1968,GBA,1265400.0,2026-04-18,89,128000,16000,1000,0,0,4000,2,0,4,4,7,0,0,0,0,0,0,0
10749,1991,CABA,200700.0,2024-09-18,34,73000,66000,12000,7000,18000,2000,15,1,0,0,19,0,0,0,0,0,0,0
6663,1940,GBA,1278525.0,2025-07-08,75,144000,7000,0,0,0,6000,1,1,3,4,5,0,0,0,0,0,0,0
1177,1966,Córdoba,1240450.0,2025-01-26,23,80000,26000,2000,4000,3000,14000,4,1,3,3,7,0,0,0,0,0,0,0
3623,1976,CABA,541875.0,2026-06-11,3,4000,16000,4000,17000,0,4000,3,0,4,3,7,0,0,0,0,0,0,0
6568,1984,CABA,967000.0,2025-03-28,23,11000,36000,5000,15000,0,12000,1,0,2,3,7,0,0,0,0,0,0,0
7274,1957,CABA,1965450.0,2024-09-28,28,736000,818000,163000,212000,163000,61000,1,7,4,10,2,0,0,0,1,0,0,0
332,1957,CABA,1193575.0,2025-03-22,75,198000,43000,12000,0,2000,20000,3,1,4,6,6,0,0,0,1,0,0,0
6815,1980,Rosario,2413675.0,2026-05-23,30,448000,125000,101000,52000,21000,62000,0,6,7,8,2,1,0,1,0,1,0,1
1630,1979,CABA,1545625.0,2025-08-07,14,162000,100000,30000,55000,50000,27000,1,2,4,8,4,0,0,0,0,0,0,0
902,1980,CABA,1574850.0,2026-03-04,6,224000,48000,12000,4000,12000,12000,1,2,6,4,6,0,0,0,0,0,0,0
5114,1965,Córdoba,1870150.0,2024-12-19,32,670000,249000,28000,0,9000,9000,2,4,5,5,4,0,0,0,0,0,0,0
1818,1971,GBA,743300.0,2026-03-25,24,25000,8000,1000,0,0,4000,1,0,2,2,9,0,0,0,0,0,0,0
456,1986,Rosario,187500.0,2025-02-07,56,1000,5000,6000,4000,11000,9000,2,0,2,3,8,0,0,0,0,0,0,0
6055,1979,CABA,1790650.0,2024-11-01,33,546000,376000,145000,94000,72000,72000,1,5,5,8,3,0,0,0,1,0,0,0
10955,1964,CABA,2140500.0,2026-01-07,4,416000,925000,107000,60000,46000,46000,1,6,3,4,1,0,0,0,0,0,0,1
999,1991,CABA,2150925.0,2025-01-02,21,490000,125000,20000,29000,44000,22000,1,7,6,11,3,0,0,0,1,1,0,1
7165,1972,CABA,1611850.0,2025-10-22,10,381000,172000,86000,56000,35000,93000,2,2,8,10,5,0,0,0,0,0,0,0
6059,1953,GBA,1612600.0,2025-03-04,8,986000,168000,0,16000,36000,108000,7,3,11,4,7,0,0,0,0,0,0,1
2004,1969,CABA,1816975.0,2025-09-18,18,619000,260000,54000,127000,54000,54000,1,7,4,5,1,0,0,0,0,0,0,0
5602,1989,GBA,1674325.0,2025-05-17,17,466000,432000,113000,147000,22000,102000,1,7,8,12,3,0,0,0,0,0,0,0
10141,1960,Córdoba,980700.0,2025-05-10,16,7000,6000,3000,0,1000,3000,1,0,0,3,4,0,0,0,0,0,0,0
10854,1970,GBA,971325.0,2026-05-23,9,29000,14000,0,0,0,2000,2,0,2,3,7,0,0,0,0,0,0,0
843,1971,CABA,1618050.0,2026-05-26,9,303000,280000,147000,60000,0,15000,4,2,8,11,6,0,0,0,0,0,0,0
1212,1973,CABA,1321125.0,2025-08-13,25,384000,292000,41000,130000,25000,64000,3,8,8,6,6,0,0,1,0,0,0,0
7055,1952,GBA,1525250.0,2024-10-09,31,888000,57000,0,0,0,76000,2,5,8,11,5,0,0,0,0,0,0,0
1071,1976,GBA,1754475.0,2025-07-21,28,532000,168000,44000,69000,88000,133000,3,3,7,13,5,0,0,0,0,0,0,0
8652,1946,CABA,944000.0,2024-08-31,70,84000,38000,12000,150000,5000,28000,2,1,4,6,7,0,0,0,0,0,0,0
10313,1975,CABA,1204450.0,2024-10-28,97,159000,45000,2000,6000,4000,38000,6,1,5,4,8,0,0,0,0,0,0,0
5538,1975,CABA,2095725.0,2025-10-08,12,897000,430000,161000,186000,161000,27000,0,7,4,6,1,1,0,1,0,1,0,1
8553,1965,CABA,1107500.0,2025-06-23,98,30000,9000,0,0,0,3000,2,0,1,3,6,0,0,0,0,0,0,0
10582,1979,CABA,1801575.0,2025-07-03,16,180000,348000,32000,76000,32000,90000,2,2,5,12,2,0,0,0,0,0,0,0
4974,1970,CABA,2081825.0,2024-09-25,14,433000,650000,102000,16000,89000,102000,10,6,4,9,7,0,0,0,0,0,0,0
8268,1961,GBA,,2025-07-11,13,352000,27000,0,10000,0,15000,3,1,6,7,6,0,0,0,0,0,0,0
5564,1969,CABA,1572050.0,2024-08-09,1,509000,497000,24000,78000,133000,97000,2,5,7,6,4,0,0,0,0,0,0,0
1628,1971,CABA,1794900.0,2025-10-24,25,354000,311000,75000,167000,21000,32000,1,3,9,4,4,0,0,0,0,0,0,0
3619,1960,Rosario,2182625.0,2024-09-23,7,345000,501000,138000,63000,25000,80000,1,3,5,8,2,0,0,0,0,1,0,1
7002,1955,CABA,1563375.0,2025-10-03,4,163000,90000,45000,0,48000,52000,1,2,3,8,3,0,0,0,0,0,0,0
9559,1961,GBA,1426800.0,2026-01-24,13,944000,60000,0,0,0,30000,2,5,7,13,5,0,0,1,0,0,0,0
9365,1976,GBA,1500000.0,2024-12-22,24,1048000,217000,0,0,0,12000,5,3,11,5,6,0,0,0,0,0,0,0
3091,1981,Rosario,1894350.0,2026-05-02,13,340000,134000,14000,258000,21000,56000,1,5,7,8,4,0,0,0,0,0,0,0
202,1948,GBA,2050800.0,2026-04-05,14,332000,377000,125000,149000,194000,57000,0,6,4,7,1,0,0,0,0,0,0,0
663,1989,GBA,849900.0,2025-09-11,9,40000,15000,0,8000,2000,6000,1,1,1,3,4,0,0,0,0,0,0,0
326,1973,CABA,1278700.0,2025-02-18,32,235000,45000,9000,8000,6000,12000,4,1,5,6,6,0,0,0,0,0,0,0
1663,1978,GBA,851075.0,2025-10-25,34,20000,14000,0,3000,2000,10000,1,0,2,2,9,0,0,0,0,0,0,0
4012,1972,GBA,1555500.0,2024-08-11,19,799000,375000,12000,16000,12000,12000,5,6,7,5,6,0,0,0,0,0,0,1
273,1970,Córdoba,903450.0,2025-07-16,95,130000,16000,0,0,0,5000,5,1,3,4,7,0,0,0,1,0,0,0
4998,1962,CABA,1902025.0,2026-05-23,23,292000,415000,33000,63000,30000,200000,1,5,4,4,2,1,0,0,0,0,0,0
11114,1970,CABA,491400.0,2025-02-08,57,25000,9000,8000,6000,4000,32000,3,1,2,3,7,0,0,0,0,0,0,0
1581,1980,CABA,935150.0,2025-10-10,67,2000,8000,2000,2000,0,3000,1,0,1,2,8,0,0,0,0,0,0,1
5255,1986,CABA,,2025-02-20,10,5000,3000,263000,3000,1000,362000,0,0,27,0,1,0,0,0,0,0,0,0
10250,1947,Rosario,709725.0,2024-11-20,69,1000,3000,4000,7000,5000,8000,1,0,1,2,7,0,0,0,0,0,0,0
6518,1951,GBA,1692000.0,2025-06-11,3,546000,48000,6000,0,0,6000,1,3,7,8,5,0,0,0,0,0,0,0
3535,1965,CABA,1657350.0,2026-03-17,33,251000,334000,92000,65000,108000,117000,1,3,4,5,2,0,0,0,0,0,0,0
5084,1975,CABA,1458250.0,2025-12-25,9,445000,213000,98000,104000,53000,151000,1,4,6,13,4,0,0,0,0,0,0,0
11171,1965,Córdoba,1424050.0,2025-10-11,12,292000,77000,3000,10000,3000,26000,7,3,6,5,7,0,0,0,0,0,0,0
9121,1972,CABA,2003350.0,2025-05-20,10,1218000,272000,0,104000,16000,80000,2,3,5,6,6,1,0,0,1,1,0,1
8908,1959,CABA,2179875.0,2026-05-08,30,217000,690000,26000,50000,76000,38000,1,11,3,5,1,0,0,0,0,0,0,1
523,1989,CABA,928875.0,2025-01-31,14,23000,26000,15000,7000,0,3000,1,0,2,4,5,0,0,0,0,0,0,0
10882,1976,CABA,1346450.0,2024-11-09,11,407000,221000,150000,58000,53000,26000,4,3,4,6,4,0,0,0,0,0,0,0
610,1953,GBA,1339825.0,2024-08-07,2,349000,78000,0,6000,4000,43000,8,2,7,6,8,0,0,0,0,0,0,0
9592,1983,CABA,550250.0,2025-06-30,77,11000,9000,0,3000,2000,8000,2,0,2,3,8,0,0,0,0,0,0,0
3525,1970,CABA,955000.0,2024-12-07,6,12000,4000,0,0,0,1000,1,0,1,2,7,0,0,0,0,0,0,0
10678,1959,CABA,1780800.0,2025-11-28,32,653000,170000,26000,34000,17000,17000,2,2,11,10,7,0,0,0,0,0,0,0
4988,1948,GBA,861725.0,2026-05-04,99,19000,20000,5000,0,6000,12000,3,1,1,4,4,0,0,0,0,0,0,0
8254,1974,GBA,864900.0,2025-04-13,70,14000,2000,0,0,0,7000,1,0,1,2,8,0,0,0,0,0,0,0
5316,1976,Córdoba,525600.0,2025-07-04,75,36000,18000,2000,6000,4000,18000,1,0,2,4,7,0,0,0,0,0,0,0
3231,1973,CABA,949275.0,2025-11-25,65,5000,10000,2000,2000,4000,7000,1,0,1,3,8,0,0,0,0,0,0,0
9500,1959,CABA,1452825.0,2025-01-25,23,221000,169000,78000,102000,104000,84000,3,2,9,8,7,0,0,0,0,0,1,0
9757,1972,CABA,2122650.0,2025-10-04,29,997000,414000,30000,99000,15000,76000,1,6,5,12,2,0,1,0,1,1,0,0
8091,1956,CABA,1598575.0,2024-09-02,14,423000,368000,97000,13000,184000,21000,1,4,6,6,5,0,0,0,0,0,0,0
10681,1970,Rosario,1561650.0,2026-01-15,3,129000,259000,121000,168000,129000,83000,5,3,6,12,4,0,0,0,0,0,0,0
5393,1977,CABA,594075.0,2024-08-07,71,22000,6000,2000,6000,0,6000,1,0,1,3,7,0,0,0,0,0,0,0
11181,1949,GBA,3923100.0,2025-08-29,4,2000,2000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0
10164,1958,CABA,2361800.0,2026-04-03,26,1017000,417000,100000,108000,33000,16000,1,5,5,5,5,0,0,0,1,1,0,0
7313,1949,Rosario,1871475.0,2025-06-03,10,570000,614000,102000,133000,73000,73000,1,5,6,11,3,1,0,0,0,0,0,0
8334,1971,Córdoba,832900.0,2025-10-04,92,79000,31000,4000,4000,1000,12000,3,1,2,4,6,0,0,0,0,0,0,0
10598,1967,CABA,698575.0,2025-04-15,79,12000,16000,1000,4000,1000,3000,3,0,2,3,8,0,0,0,0,0,0,0
10196,1978,CABA,1785675.0,2026-03-12,20,212000,177000,64000,15000,123000,23000,2,2,8,8,4,0,0,0,0,0,0,0
7851,1949,CABA,1754125.0,2025-09-22,6,161000,253000,191000,199000,0,122000,1,7,3,11,1,0,0,0,0,0,0,0
448,1978,GBA,1372000.0,2025-03-01,32,308000,137000,45000,102000,85000,118000,2,2,6,11,5,0,0,0,0,0,0,0
