monto,hora_del_dia,dispositivo,antiguedad_cuenta_dias,ubicacion_nueva,n_tx_ultimas_24h,n_tx_ultimos_7d,intentos_pin_fallidos_24h,categoria_comercio,dia_de_la_semana,monto_vs_promedio_cliente,es_fraude
15063.47,19,web,203,False,2,5,0,supermercado,jue,1.32,0
645.05,20,mobile_ios,456,False,0,3,0,gastronomia,dom,1.0,0
1097.6,22,mobile_android,348,False,1,7,0,supermercado,mie,0.63,0
4194.04,14,mobile_ios,339,False,1,3,0,supermercado,lun,1.53,0
15094.81,20,mobile_ios,561,False,0,4,0,gastronomia,sab,2.01,0
9205.4,22,mobile_android,1245,False,1,5,0,cripto,dom,1.57,0
22839.02,0,mobile_android,545,False,0,4,1,supermercado,sab,1.54,0
2308.88,21,mobile_ios,380,True,0,4,0,vestimenta,mar,0.22,0
4621.1,20,mobile_ios,557,False,3,5,0,transferencia_p2p,dom,0.94,0
1678.93,14,mobile_android,175,False,1,8,0,supermercado,mar,0.62,0
559.95,17,mobile_ios,405,False,0,5,1,gastronomia,vie,0.96,0
2827.42,12,mobile_ios,326,False,4,6,0,supermercado,mie,1.26,0
5665.91,12,mobile_ios,1422,False,2,3,0,supermercado,mie,1.17,0
2009.92,11,mobile_android,587,False,0,3,0,supermercado,sab,1.22,0
1951.59,21,mobile_android,509,True,1,3,1,electronicos,dom,0.96,0
2089.48,20,mobile_android,166,False,2,7,0,transferencia_p2p,jue,0.75,0
5780.31,18,mobile_ios,1471,False,0,8,0,supermercado,mie,0.94,0
15143.53,19,web,1160,False,1,4,2,transferencia_p2p,lun,1.31,0
2653.94,9,mobile_android,845,False,3,6,0,electronicos,mie,1.37,0
4481.67,20,mobile_android,642,False,1,7,1,supermercado,sab,1.01,0
2765.17,13,mobile_ios,449,False,2,6,0,electronicos,dom,0.27,0
2572.1,18,mobile_ios,283,False,0,10,0,vestimenta,vie,0.96,0
1665.01,14,mobile_android,898,False,2,3,0,electronicos,dom,0.87,0
2711.97,18,mobile_android,1901,False,1,4,0,supermercado,sab,0.8,0
1421.5,16,mobile_ios,595,False,3,7,0,gastronomia,mar,1.11,0
6832.21,16,mobile_ios,1085,False,0,5,0,gastronomia,mar,1.09,0
6392.35,11,mobile_ios,1378,False,2,6,0,supermercado,mar,0.95,0
1120.69,9,mobile_android,1049,False,0,4,0,supermercado,jue,0.05,0
1779.6,18,web,679,False,1,6,0,supermercado,jue,1.39,0
12730.11,14,mobile_ios,237,False,2,5,0,electronicos,jue,0.59,0
3334.48,19,web,2275,False,1,3,0,vestimenta,mie,0.76,0
1306.13,11,web,2141,False,1,3,1,supermercado,vie,0.65,0
5619.57,20,mobile_ios,2299,False,1,5,1,gastronomia,lun,0.85,0
1555.87,8,mobile_ios,1748,False,0,4,1,cripto,sab,1.28,0
2450.58,19,mobile_android,528,False,4,6,0,transferencia_p2p,mar,1.81,0
4739.64,12,web,1016,True,1,3,0,gastronomia,sab,0.86,0
764.18,9,mobile_android,749,False,0,3,0,gastronomia,mie,1.23,0
8387.73,10,mobile_android,612,False,0,4,0,cripto,mie,1.24,0
2935.86,17,mobile_android,623,False,1,7,0,gastronomia,sab,1.41,0
24009.12,17,mobile_android,237,False,1,1,1,transferencia_p2p,mar,0.73,0
2156.47,12,web,113,False,0,5,0,gastronomia,dom,1.14,0
6599.11,11,mobile_ios,1235,False,1,4,0,gastronomia,sab,0.81,0
4917.79,12,mobile_android,2510,False,0,3,1,gastronomia,jue,0.75,0
4266.07,12,mobile_ios,853,False,1,6,0,viajes,sab,1.8,0
7924.92,21,mobile_android,1274,False,2,4,0,vestimenta,vie,0.73,0
6264.64,18,web,1415,False,1,10,0,supermercado,vie,1.29,0
1860.98,13,mobile_android,256,False,0,7,0,gastronomia,sab,0.6,0
12555.12,18,mobile_ios,360,False,1,7,0,transferencia_p2p,jue,1.16,0
6481.51,21,mobile_android,969,False,2,4,0,electronicos,dom,0.77,0
6138.65,20,mobile_ios,3003,False,0,1,0,vestimenta,dom,1.14,0
3353.21,14,mobile_ios,449,False,1,4,0,gastronomia,dom,0.42,0
1194.38,17,mobile_ios,327,False,1,4,0,supermercado,lun,1.43,0
5691.12,22,mobile_ios,1560,False,3,5,0,vestimenta,sab,0.97,0
4167.72,14,mobile_android,951,False,1,4,0,supermercado,lun,0.71,0
2513.39,19,mobile_ios,844,False,3,4,1,juegos_online,jue,0.58,0
2785.8,11,mobile_ios,2478,False,0,2,0,supermercado,mar,0.99,0
6292.55,9,mobile_android,818,False,2,4,1,gastronomia,vie,1.07,0
3444.47,13,mobile_android,571,False,0,4,0,transferencia_p2p,lun,1.81,0
3751.86,9,mobile_ios,383,False,0,5,0,supermercado,vie,0.8,0
5056.19,20,mobile_ios,2428,False,2,4,0,viajes,lun,0.81,0
497.3,12,mobile_ios,1340,False,1,7,0,cripto,mar,0.81,0
5853.62,19,mobile_android,1028,False,0,1,1,gastronomia,sab,1.39,0
3708.54,18,mobile_ios,1155,False,1,3,0,electronicos,dom,1.11,0
9585.42,15,mobile_ios,987,False,1,4,0,supermercado,sab,0.98,0
6286.2,8,mobile_android,764,False,3,9,0,cripto,vie,0.93,0
4556.41,12,mobile_android,1667,False,0,3,0,electronicos,mar,0.85,0
3189.61,20,mobile_ios,727,False,2,5,0,gastronomia,dom,1.2,0
15476.2,19,mobile_android,1219,False,1,2,0,supermercado,sab,0.73,0
1782.67,23,mobile_ios,914,False,0,1,0,supermercado,vie,1.17,0
3992.52,18,mobile_android,430,False,1,4,0,vestimenta,jue,1.21,0
4079.58,11,mobile_android,869,False,1,4,0,transferencia_p2p,jue,1.18,0
5485.31,20,mobile_android,752,False,1,6,0,supermercado,sab,1.49,0
10992.19,22,mobile_ios,694,False,0,4,1,electronicos,mar,1.08,0
1975.75,11,mobile_ios,84,False,1,4,1,supermercado,mar,0.59,1
2473.91,10,mobile_android,1170,False,0,2,0,electronicos,mar,1.18,0
4317.83,15,web,1073,False,0,4,0,supermercado,jue,1.35,0
9592.54,16,mobile_ios,2392,False,2,4,0,juegos_online,sab,1.25,0
661.39,12,mobile_android,677,False,2,3,0,viajes,sab,0.59,0
5173.53,11,mobile_ios,1070,False,1,8,1,gastronomia,mie,0.91,0
7074.78,17,mobile_android,247,False,2,4,0,vestimenta,sab,0.97,0
8630.76,15,mobile_android,1013,False,0,3,0,gastronomia,jue,1.24,0
2258.37,12,mobile_ios,292,False,0,2,0,cripto,sab,1.26,0
4383.11,14,mobile_android,967,False,1,8,0,gastronomia,lun,0.7,0
2768.75,16,web,664,False,2,6,0,supermercado,lun,1.76,0
1296.91,21,mobile_android,1354,False,1,5,0,supermercado,mar,0.86,0
6559.72,12,web,549,False,1,2,1,supermercado,lun,1.74,0
1510.94,11,mobile_android,218,False,2,4,0,viajes,mar,0.67,0
11188.91,17,mobile_ios,789,False,4,7,0,gastronomia,vie,0.85,0
4760.76,19,web,641,False,0,5,0,vestimenta,vie,0.68,0
2561.83,18,mobile_ios,1239,False,0,5,0,vestimenta,sab,1.08,0
3896.81,12,mobile_android,1511,False,0,2,0,gastronomia,jue,1.2,0
926.73,23,mobile_android,1022,False,0,6,0,gastronomia,sab,0.32,0
1004.83,9,mobile_android,149,False,2,7,0,electronicos,mie,1.05,0
806.48,13,mobile_android,625,False,1,8,0,vestimenta,dom,1.18,0
4516.57,22,mobile_android,717,False,1,3,0,transferencia_p2p,vie,1.23,0
4253.21,13,mobile_ios,428,False,1,4,0,cripto,vie,0.71,0
11152.26,11,mobile_ios,289,False,1,4,0,supermercado,jue,0.9,0
4032.05,17,mobile_ios,807,False,2,6,0,vestimenta,vie,1.3,0
6543.47,20,mobile_android,248,False,3,3,0,electronicos,mar,0.31,0
5824.48,9,mobile_android,840,False,2,10,0,supermercado,mie,1.08,0
2045.3,18,web,1801,False,0,3,0,gastronomia,jue,0.82,0
5072.26,21,mobile_ios,1647,False,1,5,0,electronicos,jue,0.64,0
2557.43,19,web,356,False,4,8,0,supermercado,lun,1.29,0
3608.57,21,mobile_android,995,False,1,6,0,supermercado,dom,1.74,0
8262.21,8,mobile_android,2337,False,1,5,1,viajes,vie,0.89,0
2131.85,23,mobile_android,392,False,0,3,1,transferencia_p2p,vie,1.57,0
6316.52,14,mobile_android,1309,False,1,3,0,viajes,vie,0.89,0
6498.15,20,web,75,False,3,4,1,supermercado,jue,1.74,1
5591.29,19,mobile_android,860,False,1,6,0,electronicos,sab,1.08,0
6441.63,7,mobile_android,557,False,0,7,2,electronicos,dom,1.02,0
7612.26,19,mobile_ios,427,False,1,3,0,gastronomia,dom,1.01,0
1398.51,11,mobile_ios,2702,False,0,3,0,supermercado,mie,0.41,0
3303.42,10,mobile_ios,1463,False,0,1,0,vestimenta,lun,1.09,0
2080.63,20,mobile_android,399,False,2,6,0,supermercado,dom,1.15,0
4234.08,13,mobile_android,596,False,3,8,0,vestimenta,lun,1.15,0
50000.0,1,mobile_ios,1629,False,7,11,1,transferencia_p2p,sab,0.05,1
6445.74,8,mobile_ios,490,False,2,4,0,gastronomia,mar,0.93,0
8358.48,19,mobile_ios,2300,False,1,4,0,supermercado,jue,1.07,0
6537.09,14,mobile_ios,331,False,1,2,0,vestimenta,jue,1.31,0
3904.63,13,mobile_ios,818,False,3,6,0,viajes,vie,1.57,0
5939.52,15,mobile_ios,599,True,0,9,0,viajes,lun,0.38,0
926.93,12,mobile_android,863,False,1,8,2,vestimenta,mar,1.38,0
17862.38,16,web,442,False,1,10,1,vestimenta,mar,0.48,0
547.28,11,mobile_android,886,False,2,9,0,gastronomia,lun,1.18,0
2880.95,12,mobile_ios,1178,False,0,1,0,supermercado,mie,1.22,0
1488.69,19,mobile_android,1902,False,0,2,1,vestimenta,jue,1.02,0
1535.57,15,mobile_ios,615,False,1,7,0,supermercado,mie,0.52,0
26815.38,18,mobile_ios,235,False,1,2,0,gastronomia,jue,0.86,0
5054.3,1,mobile_ios,445,False,0,3,0,electronicos,mar,1.45,0
1757.05,13,mobile_android,1301,False,1,2,0,supermercado,sab,1.56,0
6863.07,20,mobile_android,1255,False,0,2,0,viajes,vie,1.38,0
733.44,17,mobile_android,917,False,0,3,2,transferencia_p2p,sab,1.21,0
8834.27,20,mobile_android,1770,False,2,3,0,supermercado,dom,1.09,0
5564.98,18,mobile_android,204,False,0,3,0,electronicos,vie,1.39,0
26190.45,17,mobile_android,296,False,4,9,2,transferencia_p2p,jue,1.69,1
6873.1,17,mobile_ios,2369,False,1,5,0,juegos_online,vie,0.82,0
24413.89,13,mobile_android,305,False,0,4,0,supermercado,sab,0.25,0
1102.83,22,mobile_ios,1991,True,1,3,0,cripto,vie,0.58,0
679.18,7,mobile_ios,427,False,2,5,1,supermercado,sab,0.76,0
3310.04,12,mobile_ios,1527,False,3,9,2,transferencia_p2p,mie,1.4,0
3692.55,21,mobile_android,868,False,2,7,0,viajes,lun,1.67,0
5877.43,11,mobile_ios,326,False,1,6,1,electronicos,jue,0.82,0
1039.71,18,mobile_ios,403,True,1,5,1,vestimenta,dom,0.79,0
8619.29,14,mobile_android,1216,False,4,8,0,gastronomia,mie,0.94,0
2968.85,21,web,628,False,0,5,0,supermercado,mar,0.37,0
1083.65,19,mobile_android,383,False,0,4,0,electronicos,mie,0.73,0
1079.6,13,mobile_android,213,False,0,9,0,vestimenta,mie,0.59,0
2742.59,20,mobile_ios,1139,False,0,2,0,vestimenta,vie,1.17,0
1315.38,13,mobile_ios,983,False,4,8,0,supermercado,vie,1.27,0
8916.02,19,mobile_ios,77,False,0,5,1,vestimenta,mar,1.29,0
6720.82,17,web,463,True,2,5,0,cripto,vie,0.3,0
14526.36,11,mobile_android,1151,False,1,11,0,gastronomia,dom,0.77,0
5471.26,12,mobile_android,467,False,0,4,0,supermercado,dom,1.34,0
3372.3,20,web,561,False,4,10,1,vestimenta,mar,1.98,1
4024.56,16,web,1546,True,1,5,0,transferencia_p2p,mie,1.43,0
8436.38,20,mobile_android,274,False,2,4,0,juegos_online,sab,0.87,0
10712.04,23,mobile_android,508,False,0,7,0,vestimenta,dom,0.71,0
24946.68,12,mobile_android,1153,False,0,4,0,transferencia_p2p,sab,1.22,0
1063.95,22,mobile_android,677,False,2,6,0,viajes,mie,0.94,0
1531.75,7,mobile_android,825,False,3,9,0,supermercado,vie,1.56,0
2374.99,20,mobile_android,618,False,1,6,0,transferencia_p2p,lun,1.59,0
9854.68,21,mobile_android,467,False,0,1,0,gastronomia,dom,1.19,0
4457.33,12,mobile_android,516,False,1,5,0,supermercado,mie,1.61,0
3020.79,0,mobile_android,25,True,1,3,2,vestimenta,dom,1.32,1
4669.41,16,mobile_ios,1255,False,1,7,0,vestimenta,jue,0.27,0
1940.41,11,web,554,False,1,4,0,gastronomia,sab,1.36,0
5979.67,17,mobile_android,1617,False,0,1,0,electronicos,vie,0.89,0
3383.01,17,mobile_android,160,False,2,7,0,supermercado,vie,1.45,0
8152.67,11,web,1184,False,0,3,0,vestimenta,dom,0.58,0
6364.65,14,mobile_ios,649,False,0,1,0,gastronomia,jue,1.53,0
6653.76,12,mobile_ios,319,False,0,2,0,juegos_online,dom,1.6,0
355.89,18,mobile_android,1057,False,2,6,0,gastronomia,jue,1.07,0
4355.85,13,mobile_android,611,False,3,10,0,electronicos,dom,0.62,0
982.11,7,mobile_ios,1210,False,0,3,0,juegos_online,dom,1.43,0
8013.7,19,mobile_android,1587,False,1,5,0,juegos_online,vie,1.21,0
4827.52,8,mobile_android,664,False,1,5,1,gastronomia,jue,0.49,0
1716.85,14,mobile_android,885,False,4,9,0,viajes,mar,0.76,0
8392.65,21,mobile_android,456,False,1,2,0,supermercado,dom,1.33,0
15889.49,20,mobile_android,2261,False,1,4,0,supermercado,sab,1.23,0
349.2,11,mobile_android,630,False,0,1,0,vestimenta,vie,0.91,0
3503.3,9,mobile_android,203,False,0,1,0,supermercado,vie,0.88,0
3814.3,21,mobile_android,643,False,4,5,0,gastronomia,lun,1.1,0
2210.7,11,web,475,False,2,6,0,supermercado,vie,1.23,0
15815.78,16,web,1092,False,1,6,0,supermercado,dom,0.92,0
5251.19,20,mobile_ios,2305,False,2,3,0,cripto,mie,0.99,0
914.92,18,mobile_android,779,False,0,7,1,juegos_online,vie,1.9,0
9287.27,21,web,589,False,1,4,0,supermercado,lun,1.39,0
546.76,20,web,1632,False,0,1,0,gastronomia,dom,0.59,0
7878.35,20,mobile_ios,1717,True,1,6,0,gastronomia,dom,0.78,0
5228.72,12,web,2008,False,0,8,0,supermercado,mar,1.02,0
6498.21,19,mobile_android,530,False,0,7,0,electronicos,sab,0.16,0
12531.47,18,mobile_android,936,False,1,5,2,supermercado,lun,1.38,0
23912.94,13,mobile_ios,743,False,0,7,0,transferencia_p2p,sab,1.5,0
4426.57,11,mobile_ios,2024,False,2,10,0,supermercado,jue,0.66,0
1818.44,12,mobile_android,477,False,1,4,0,transferencia_p2p,sab,0.98,0
4447.09,13,mobile_android,633,False,3,8,0,supermercado,lun,1.05,0
33851.27,22,mobile_android,688,False,1,2,0,vestimenta,jue,1.23,0
14220.76,20,mobile_android,2151,False,3,8,0,vestimenta,sab,0.35,0
503.84,11,mobile_android,305,False,2,5,0,viajes,jue,0.24,0
4156.16,21,mobile_android,1529,False,1,5,0,transferencia_p2p,vie,1.03,0
2045.41,13,mobile_android,835,False,2,7,0,gastronomia,dom,0.3,0
3101.7,21,web,921,False,4,7,1,supermercado,sab,0.93,0
9841.37,13,mobile_android,720,False,1,5,1,transferencia_p2p,jue,1.5,0
1688.1,11,mobile_android,1109,False,2,4,0,viajes,vie,0.9,0
7745.46,23,mobile_ios,2245,False,2,5,0,electronicos,sab,0.55,0
3851.21,22,mobile_android,709,False,3,7,0,gastronomia,sab,1.24,0
22485.95,19,mobile_ios,1662,False,2,4,0,gastronomia,lun,0.82,0
2824.71,11,mobile_ios,147,False,0,6,0,gastronomia,mar,0.87,0
5113.51,21,web,1403,False,0,4,0,supermercado,dom,0.93,0
9697.13,21,web,2141,False,1,4,0,electronicos,sab,1.28,0
2341.67,12,mobile_android,1362,False,1,9,0,supermercado,sab,0.36,0
5924.3,21,web,1663,False,1,6,0,electronicos,dom,0.96,0
7420.32,20,mobile_ios,242,False,1,5,1,vestimenta,sab,0.94,0
13699.94,22,mobile_ios,1031,False,2,7,0,gastronomia,vie,0.25,0
7115.84,11,mobile_android,323,False,2,7,0,gastronomia,mar,1.2,0
1659.59,8,mobile_ios,1131,False,1,3,0,vestimenta,vie,1.27,0
4099.68,18,mobile_ios,1905,False,0,7,0,transferencia_p2p,lun,0.88,0
5689.97,9,mobile_ios,506,False,2,4,0,gastronomia,dom,0.32,0
934.25,20,mobile_ios,464,False,2,5,0,vestimenta,vie,0.54,0
6148.42,18,web,2442,False,2,7,0,electronicos,vie,1.4,0
1959.33,20,mobile_android,419,True,1,6,1,gastronomia,mar,1.17,0
2938.71,13,mobile_android,283,False,0,3,0,vestimenta,vie,0.57,0
3298.22,9,mobile_android,922,False,5,7,0,gastronomia,mie,1.11,0
595.49,16,mobile_ios,808,False,1,4,0,transferencia_p2p,jue,0.86,0
4977.65,20,mobile_ios,563,False,1,8,1,gastronomia,mie,0.91,0
2710.22,10,mobile_ios,953,False,2,7,0,vestimenta,mar,0.65,0
3992.32,14,mobile_android,1485,False,0,3,0,gastronomia,jue,1.1,0
10554.55,18,mobile_android,1390,False,2,6,0,supermercado,mar,0.69,0
4137.47,12,mobile_ios,1708,False,1,5,0,electronicos,mar,1.01,0
11676.2,20,mobile_android,1878,False,2,5,0,gastronomia,jue,1.35,0
755.57,15,mobile_ios,43,False,1,6,0,vestimenta,sab,0.87,0
5585.28,10,web,2126,False,1,3,0,vestimenta,jue,0.96,0
5453.18,22,mobile_android,1478,False,0,5,0,electronicos,vie,0.64,0
5365.28,15,mobile_ios,1180,False,1,10,0,supermercado,jue,0.31,0
411.43,21,mobile_android,1791,True,1,8,0,vestimenta,sab,1.25,0
4014.2,9,mobile_ios,1331,False,5,12,1,cripto,lun,1.21,0
9662.33,11,mobile_ios,1925,False,1,4,0,transferencia_p2p,lun,0.85,0
574.59,17,web,459,False,0,4,0,supermercado,jue,0.46,0
1121.26,11,mobile_ios,523,False,2,7,0,supermercado,vie,0.3,0
11022.32,18,mobile_android,1304,False,1,8,0,supermercado,mie,0.57,0
6343.84,10,web,791,False,2,6,0,supermercado,sab,1.2,0
3197.95,22,mobile_ios,383,False,1,4,0,gastronomia,dom,0.16,0
3577.44,19,mobile_ios,936,False,2,4,0,gastronomia,jue,0.85,0
421.57,22,mobile_ios,933,False,0,5,0,supermercado,vie,0.92,0
4546.59,20,web,440,False,0,5,0,transferencia_p2p,dom,1.77,0
550.13,9,mobile_ios,838,False,1,5,0,gastronomia,jue,1.28,0
6559.31,22,mobile_android,242,False,0,2,0,gastronomia,jue,0.49,0
1203.46,21,mobile_android,1353,False,0,2,0,gastronomia,vie,1.2,0
3008.63,11,mobile_android,798,False,1,8,0,gastronomia,jue,1.35,0
218.69,20,mobile_android,1390,False,0,0,1,supermercado,jue,0.95,0
2232.6,21,mobile_android,190,False,1,3,0,vestimenta,vie,1.36,0
9853.08,15,mobile_android,386,False,1,8,1,electronicos,vie,1.12,0
626.52,13,web,507,False,0,4,0,cripto,mar,1.26,0
8580.18,14,mobile_ios,1562,False,4,8,0,transferencia_p2p,sab,1.12,0
4580.03,20,mobile_ios,623,False,1,8,0,gastronomia,mie,0.85,0
3052.72,11,mobile_android,821,True,1,3,0,cripto,vie,0.92,0
5416.66,15,mobile_android,1370,False,0,3,0,electronicos,vie,1.11,0
6505.45,15,mobile_android,1980,False,1,4,2,juegos_online,lun,1.21,0
229.83,10,mobile_android,700,False,0,7,0,electronicos,vie,0.99,0
1488.9,12,mobile_android,1703,False,0,4,0,supermercado,vie,0.78,0
1764.09,9,mobile_ios,813,False,0,1,0,vestimenta,mar,1.11,0
1697.55,11,mobile_ios,1267,False,1,4,0,transferencia_p2p,jue,1.19,0
3967.9,13,mobile_ios,1665,False,2,9,0,juegos_online,dom,0.44,0
770.85,20,web,1186,False,4,7,0,juegos_online,sab,1.5,0
815.94,11,mobile_android,753,False,0,1,0,supermercado,sab,0.26,0
6729.6,10,mobile_android,887,False,0,2,0,vestimenta,jue,1.97,0
15305.91,13,mobile_ios,1093,True,1,6,0,juegos_online,sab,1.15,0
4344.1,20,mobile_ios,449,False,1,4,0,supermercado,mar,1.13,0
2292.61,12,mobile_android,1648,False,1,5,0,gastronomia,sab,1.16,0
3445.75,11,mobile_android,1288,False,0,5,0,gastronomia,jue,1.57,0
1480.75,17,mobile_android,1096,False,1,6,0,supermercado,mar,0.89,0
3739.04,11,web,210,False,2,5,0,gastronomia,jue,1.25,0
2789.46,18,mobile_android,723,False,0,1,1,supermercado,mie,1.82,0
5034.6,11,mobile_ios,1128,False,0,4,0,electronicos,mie,1.29,0
5497.08,13,mobile_ios,2522,False,5,10,0,electronicos,vie,0.7,0
1989.03,17,mobile_ios,3538,False,2,5,0,supermercado,lun,1.39,0
3397.73,22,mobile_android,977,False,0,3,1,supermercado,vie,0.69,0
6564.07,11,web,1423,False,3,4,0,transferencia_p2p,lun,1.3,1
1215.2,20,mobile_ios,931,False,2,4,0,vestimenta,mie,0.05,0
2499.49,13,mobile_android,440,False,1,7,0,juegos_online,vie,0.81,0
4343.83,11,mobile_android,1213,False,2,4,1,supermercado,mar,0.85,0
1342.08,18,mobile_android,1319,False,2,7,0,supermercado,jue,0.8,0
5651.28,12,mobile_android,981,False,1,6,0,vestimenta,lun,0.97,0
1327.48,12,mobile_ios,1138,False,0,9,0,supermercado,vie,1.19,0
20390.61,21,mobile_android,257,False,0,7,0,supermercado,sab,0.95,0
1239.47,13,mobile_ios,1152,False,2,6,1,vestimenta,vie,0.64,0
5372.44,11,web,766,False,0,5,0,gastronomia,lun,1.12,0
1548.46,19,mobile_ios,1620,False,0,2,0,supermercado,vie,1.57,0
2685.23,22,mobile_ios,1431,False,1,5,0,vestimenta,sab,0.71,0
1479.28,13,mobile_ios,1146,False,1,4,0,supermercado,jue,0.68,0
7497.12,15,mobile_ios,838,False,1,4,2,supermercado,lun,0.69,0
1156.52,12,web,1359,False,1,5,1,supermercado,vie,1.08,0
4269.7,20,mobile_ios,696,False,0,6,0,supermercado,mie,1.5,0
11879.04,16,mobile_android,1016,False,1,5,0,electronicos,vie,0.64,0
1293.26,21,mobile_ios,552,False,1,7,0,transferencia_p2p,mar,0.68,0
566.12,8,mobile_ios,528,False,1,7,0,viajes,vie,1.04,0
19098.71,11,mobile_ios,1004,False,1,4,1,transferencia_p2p,lun,1.18,0
2606.79,0,mobile_ios,111,False,3,9,0,transferencia_p2p,mar,0.78,0
1437.53,0,mobile_android,45,False,3,7,0,juegos_online,vie,2.92,1
8301.57,19,web,897,False,2,5,0,gastronomia,dom,1.61,0
5342.12,14,mobile_ios,1023,False,2,6,0,vestimenta,mar,0.93,0
3872.32,14,mobile_android,1177,False,1,8,0,supermercado,sab,1.63,0
5821.78,15,mobile_ios,820,False,4,9,0,gastronomia,jue,0.69,0
442.44,10,mobile_ios,300,False,1,5,0,supermercado,lun,0.86,0
3633.97,10,mobile_android,470,False,1,5,0,electronicos,sab,1.1,0
2695.22,12,mobile_android,661,False,0,7,0,supermercado,sab,0.93,0
973.57,21,mobile_ios,412,False,0,7,0,supermercado,dom,1.57,0
6550.25,0,mobile_android,848,False,2,4,0,gastronomia,dom,0.8,0
2553.99,12,mobile_ios,2764,False,4,5,1,vestimenta,vie,1.73,0
940.29,22,mobile_android,1782,False,2,5,0,supermercado,mie,1.48,0
5388.44,20,mobile_ios,163,False,1,4,0,gastronomia,vie,0.68,0
1123.05,16,mobile_ios,492,False,2,7,0,gastronomia,vie,1.14,0
1113.0,13,mobile_ios,1081,False,1,3,0,vestimenta,sab,0.98,0
6957.49,11,mobile_ios,1602,False,1,3,2,supermercado,mie,1.29,0
9231.51,18,mobile_ios,2739,False,1,4,0,viajes,lun,0.38,0
352.97,21,web,373,False,0,4,0,supermercado,jue,0.86,0
11153.41,10,mobile_ios,275,False,2,7,1,vestimenta,vie,0.95,0
7664.34,12,mobile_android,3070,False,1,5,0,transferencia_p2p,sab,0.81,0
3223.41,19,mobile_android,313,False,0,4,0,transferencia_p2p,jue,0.85,0
3338.56,12,mobile_android,1218,False,1,10,1,supermercado,mie,0.63,0
2309.72,21,mobile_ios,3133,False,1,5,0,vestimenta,dom,1.65,0
3781.51,16,mobile_android,473,False,0,1,0,juegos_online,sab,0.96,0
2872.61,20,mobile_android,641,True,1,5,0,vestimenta,sab,1.29,0
1735.38,11,web,723,False,2,4,0,gastronomia,jue,1.06,0
4603.61,22,mobile_ios,829,False,1,4,1,gastronomia,vie,0.97,0
5260.65,13,mobile_android,397,False,1,5,0,electronicos,mie,0.05,0
6510.68,13,web,349,False,3,5,1,electronicos,mie,1.03,0
6366.28,13,mobile_ios,1186,False,4,11,0,gastronomia,dom,1.11,0
10714.1,23,mobile_android,1815,False,2,6,0,vestimenta,sab,0.46,0
11728.14,18,mobile_ios,712,False,1,5,0,vestimenta,dom,1.2,0
1286.21,9,mobile_ios,1198,False,2,8,0,supermercado,lun,0.66,0
3862.59,10,mobile_android,2743,False,1,4,0,gastronomia,dom,0.69,0
12807.41,21,mobile_android,1421,False,1,3,0,gastronomia,mie,1.61,0
1179.7,15,web,661,False,2,6,0,supermercado,vie,0.77,0
4590.12,20,mobile_ios,545,False,0,4,0,gastronomia,dom,1.4,0
15228.42,12,mobile_ios,270,False,6,11,1,gastronomia,dom,1.32,0
1699.39,12,mobile_android,1018,True,0,4,0,gastronomia,mie,0.94,0
780.27,12,web,904,False,0,0,0,viajes,lun,0.83,0
29613.89,15,mobile_android,349,False,1,6,0,juegos_online,vie,0.52,0
744.35,8,mobile_android,1322,False,3,7,0,supermercado,jue,0.85,0
1347.04,10,mobile_ios,311,False,3,8,0,gastronomia,sab,0.75,0
2549.71,0,mobile_ios,1150,False,1,3,0,vestimenta,sab,1.71,0
1105.57,12,mobile_android,2625,False,2,7,0,transferencia_p2p,mar,0.77,0
3432.2,19,mobile_android,2254,False,1,5,0,viajes,jue,1.39,0
2328.18,12,mobile_android,1641,False,0,3,1,supermercado,dom,1.56,0
8899.93,18,mobile_android,863,False,0,4,0,juegos_online,jue,1.1,0
6231.88,20,mobile_ios,718,True,2,6,0,viajes,mie,1.02,0
1505.04,11,mobile_ios,419,False,0,1,0,gastronomia,mar,1.0,0
10987.3,15,web,1824,False,1,3,1,gastronomia,jue,0.28,0
2494.18,21,mobile_ios,966,False,2,5,0,supermercado,mar,1.27,0
4236.7,13,mobile_android,1023,False,2,7,0,supermercado,lun,0.77,0
2708.06,15,mobile_android,1118,False,0,3,0,supermercado,lun,1.09,1
3205.9,19,mobile_ios,525,False,2,7,0,gastronomia,vie,0.91,0
6963.2,22,web,753,False,2,10,0,supermercado,mie,1.23,0
