student_id,cohort_month,course,channel,university,career_area,city,age,work_status,prior_programming_experience,hours_available_week,payment_method,installments_plan,course_price_final,discount_pct,days_between_signup_and_start,lead_score_marketing,sales_rep,response_time_sales_hours,opened_welcome_email,attended_intro_webinar,first_class_attendance,platform_logins_first_week,assignments_submitted_week1,questions_to_tutor_week1,satisfaction_first_week,scholarship_requested,payment_failed_first_attempt,marketing_segment,newsletter_clicks_last_30d,preferred_class_day,device_type,browser,avatar_color,zodiac_sign,internal_random_code,last_digit_phone,flag_gestion_retencion,target_baja
TRAIN_00445,2024-10,Data Analytics,Evento,UBA,Ingenieria,Rosario,30,Busca trabajo,Basica,7.8,Tarjeta credito,1,259000,5,2,Bajo,SR04,14.1,0,1,1,11,4,2,9.8,0,0,Curioso,2,Martes,Mobile,Chrome,Azul,Libra,X5885,2,0,0
TRAIN_00446,2025-03,SQL,Instagram Ads,Otra,Otra,GBA Oeste,28,Full-time,Intermedia,5.0,Tarjeta debito,9,185000,5,0,Medio,SR10,21.0,1,0,0,3,1,0,6.7,0,0,Career switcher,0,Jueves,Desktop,Chrome,Azul,Tauro,X4303,1,0,0
TRAIN_00447,2025-03,Data Analytics,Google Ads,ITBA,Ingenieria,CABA,28,Busca trabajo,Ninguna,5.6,Transferencia,4,234000,10,9,Bajo,SR11,56.3,0,0,0,6,3,3,7.0,0,1,Curioso,4,Jueves,Desktop,Chrome,Violeta,Virgo,X2956,2,0,0
TRAIN_00448,2025-02,Machine Learning,TikTok Ads,ITBA,Economia,CABA,25,No trabaja,Basica,10.6,Tarjeta credito,9,155000,45,24,Medio,SR10,26.8,1,0,0,4,0,3,,0,0,Upskiller,2,Viernes,Mobile,Edge,Naranja,Acuario,X5809,6,1,1
TRAIN_00449,2025-05,SQL,Instagram Ads,ITBA,Otra,GBA Sur,30,No trabaja,Ninguna,12.2,Mercado Pago,9,143000,40,11,Bajo,SR03,2.8,1,1,1,6,4,2,9.6,0,0,Explorer,5,Viernes,Tablet,Edge,Rojo,Acuario,X6038,2,1,1
TRAIN_00450,2024-09,Data Analytics,Instagram Ads,UBA,Ingenieria,GBA Oeste,30,No trabaja,Avanzada,7.6,Tarjeta debito,1,198000,30,0,Bajo,SR04,5.6,1,0,1,10,4,4,5.0,1,0,Curioso,2,Martes,Mobile,Safari,Violeta,Aries,X6205,6,0,0
TRAIN_00451,2025-03,Web Dev,TikTok Ads,UNLP,Psicologia,CABA,32,Full-time,Avanzada,7.2,Transferencia,9,180000,35,0,Bajo,SR03,0.3,0,0,0,2,2,1,6.1,0,0,Upskiller,2,Jueves,Mobile,Safari,Verde,Capricornio,X3333,4,1,0
TRAIN_00452,2025-03,Web Dev,Referido,Otra,Cs Datos,GBA Sur,55,Part-time,Ninguna,6.1,Tarjeta debito,3,238000,5,11,Bajo,SR10,16.9,1,1,1,9,4,4,6.7,0,1,Curioso,4,Jueves,Mobile,Chrome,Rojo,Piscis,X6902,2,0,0
TRAIN_00453,2025-02,Data Analytics,Referido,UADE,Otra,Cordoba,22,Part-time,Basica,12.1,Transferencia,12,260000,5,5,Medio,SR02,5.4,0,0,0,3,1,0,,0,0,Career switcher,3,Martes,Mobile,Chrome,Azul,Acuario,X4365,9,1,1
TRAIN_00454,2025-04,Data Analytics,Web Organico,UBA,Cs Datos,GBA Oeste,22,Part-time,Ninguna,5.6,Tarjeta debito,2,216000,10,5,Medio,SR05,28.7,1,0,0,7,2,2,6.9,0,0,Desempleado activo,3,Martes,Mobile,Chrome,Rojo,Cancer,X2676,5,0,0
TRAIN_00455,2024-10,IA Generativa,Web Organico,UNLP,Economia,GBA Sur,23,No trabaja,Ninguna,9.7,Transferencia,12,204000,0,12,Bajo,SR02,57.9,1,1,1,7,4,3,,0,0,Curioso,0,Martes,Tablet,Chrome,Gris,Acuario,X2615,9,1,0
TRAIN_00456,2024-10,Data Analytics,Instagram Ads,,Economia,La Plata,20,Busca trabajo,Intermedia,10.8,Transferencia,9,135000,45,22,Medio,SR08,0.6,1,0,1,8,3,1,8.8,0,0,Upskiller,2,Viernes,Mobile,Chrome,Rojo,Virgo,X4473,5,0,0
TRAIN_00457,2024-08,Data Analytics,Instagram Ads,Otra,Diseno,GBA Oeste,29,Part-time,Ninguna,6.9,Tarjeta credito,2,180000,30,0,Bajo,SR09,1.4,1,0,1,6,4,1,,1,0,Desempleado activo,4,Lunes,Desktop,Safari,Azul,Tauro,X1431,3,0,0
TRAIN_00458,2025-05,Web Dev,TikTok Ads,UBA,Ingenieria,CABA,22,No trabaja,Basica,7.9,Tarjeta credito,1,258000,0,9,Alto,SR06,1.1,1,0,0,3,0,1,7.9,0,0,Career switcher,4,Miercoles,Mobile,Chrome,Naranja,Geminis,X5797,1,0,0
TRAIN_00459,2025-04,Python,Web Organico,Otra,Diseno,Otra,26,Part-time,Ninguna,10.0,Tarjeta credito,3,205000,20,15,,SR04,28.6,0,0,1,8,4,2,7.4,0,0,Career switcher,4,Martes,Mobile,Safari,Violeta,Cancer,X2533,2,0,0
TRAIN_00460,2024-10,Machine Learning,Referido,UTN,Ingenieria,CABA,31,No trabaja,,4.5,Mercado Pago,2,291000,10,23,Bajo,SR12,9.8,1,0,1,7,4,2,9.0,0,0,Desempleado activo,3,Lunes,Mobile,Edge,Verde,Leo,X7019,4,0,0
TRAIN_00461,2025-03,Data Analytics,Instagram Ads,Otra,Economia,Rosario,22,Freelance,Ninguna,8.4,Tarjeta credito,9,216000,20,13,Medio,SR07,6.8,1,1,1,10,3,3,7.3,0,0,Desempleado activo,3,Martes,Desktop,Edge,Rojo,Escorpio,X4413,5,0,0
TRAIN_00462,2025-04,Web Dev,TikTok Ads,UTN,Otra,GBA Norte,21,Busca trabajo,Ninguna,10.8,Tarjeta debito,4,198000,25,17,Medio,SR02,9.1,0,0,0,3,3,2,,0,0,Upskiller,3,Martes,Desktop,Safari,Verde,Piscis,X6945,7,1,1
TRAIN_00463,2024-11,Web Dev,Evento,ITBA,Diseno,Otra,22,Part-time,Ninguna,5.6,Tarjeta credito,1,257000,5,5,Alto,SR05,3.4,1,0,0,2,0,0,,0,0,Desempleado activo,2,Miercoles,Desktop,Firefox,Azul,Leo,X8698,0,1,1
TRAIN_00464,2024-08,Web Dev,Referido,Otra,Otra,GBA Oeste,21,No trabaja,Ninguna,8.2,Tarjeta credito,9,204000,20,15,Alto,SR06,10.5,1,1,1,5,4,0,8.6,1,1,Explorer,1,Viernes,Desktop,Firefox,Verde,Leo,X5963,2,0,0
TRAIN_00465,2024-09,SQL,Universidad Partner,UBA,Otra,GBA Norte,25,Freelance,Ninguna,7.9,Tarjeta credito,12,165000,5,0,Bajo,SR03,7.4,0,0,0,2,1,0,,0,1,Desempleado activo,3,Sabado,Desktop,Chrome,Azul,Capricornio,X5751,5,1,1
TRAIN_00466,2024-10,Python,Instagram Ads,UBA,Ingenieria,Otra,28,Full-time,,7.6,Tarjeta debito,6,181000,35,5,Medio,SR04,5.1,1,0,0,6,4,1,7.7,0,1,Curioso,6,Viernes,Mobile,Safari,Rojo,Tauro,X7101,2,0,0
TRAIN_00467,2024-09,Machine Learning,Google Ads,UBA,Cs Datos,GBA Oeste,28,No trabaja,Intermedia,,Efectivo,2,221000,30,30,Medio,SR03,9.7,1,0,0,4,2,0,6.8,0,0,Explorer,4,Viernes,Mobile,Chrome,Gris,Libra,X6217,7,0,0
TRAIN_00468,2025-02,Data Analytics,Universidad Partner,UTN,Administracion,La Plata,28,Part-time,Intermedia,4.3,Tarjeta debito,2,238000,15,17,Bajo,SR07,20.5,1,1,1,10,4,1,10.0,0,0,Upskiller,0,Sabado,Tablet,Chrome,Violeta,Aries,X2878,2,0,0
TRAIN_00469,2025-05,Python,Instagram Ads,Otra,Administracion,CABA,22,No trabaja,,15.8,Transferencia,9,213000,15,6,Bajo,SR07,8.1,1,1,0,5,3,2,5.4,0,1,Upskiller,3,Martes,Mobile,Chrome,Rojo,Tauro,X3683,3,1,1
TRAIN_00470,2025-03,Python,Instagram Ads,UNLP,Administracion,Cordoba,26,Full-time,Basica,5.2,Transferencia,12,180000,30,22,Alto,SR10,,0,1,1,8,4,2,,0,1,Curioso,2,Sabado,Mobile,Edge,Azul,Geminis,X3771,7,1,1
TRAIN_00471,2025-05,Data Analytics,TikTok Ads,UADE,Ingenieria,Cordoba,30,No trabaja,Basica,8.4,Mercado Pago,2,180000,25,0,Bajo,SR08,4.7,1,0,1,8,4,3,6.3,0,0,Upskiller,4,Lunes,Tablet,Safari,Rojo,Geminis,X6638,8,0,0
TRAIN_00472,2024-08,SQL,TikTok Ads,Otra,Economia,GBA Oeste,24,Busca trabajo,Ninguna,11.3,Transferencia,3,105000,30,14,Bajo,SR08,1.1,0,0,1,1,2,0,10.0,0,0,Curioso,2,Viernes,Desktop,Safari,Gris,Leo,X5598,1,0,0
TRAIN_00473,2025-05,Python,TikTok Ads,Otra,Diseno,GBA Oeste,26,Full-time,Basica,4.6,Mercado Pago,6,192000,20,9,Medio,SR08,16.4,0,0,1,10,4,3,10.0,0,1,Career switcher,8,Jueves,Desktop,Safari,Violeta,Piscis,X6029,9,0,0
TRAIN_00474,2024-11,IA Generativa,Referido,,Economia,GBA Norte,30,Busca trabajo,Ninguna,5.7,Mercado Pago,9,162000,15,31,Alto,SR11,1.4,1,0,1,2,1,2,7.5,0,1,Career switcher,0,Lunes,Desktop,Safari,Violeta,Sagitario,X8703,6,0,0
TRAIN_00475,2025-05,Python,Google Ads,UTN,Otra,GBA Norte,21,Full-time,Avanzada,,Tarjeta debito,3,169000,30,12,Alto,SR01,4.9,1,1,1,11,4,3,6.1,0,0,Desempleado activo,0,Viernes,Mobile,Firefox,Rojo,Libra,X8295,6,0,0
TRAIN_00476,2024-10,Data Analytics,Universidad Partner,UADE,Cs Datos,CABA,22,Part-time,Basica,10.1,Tarjeta credito,1,246000,0,10,Medio,SR09,21.6,1,0,1,5,4,2,9.4,0,0,Upskiller,6,Viernes,Mobile,Chrome,Verde,Acuario,X2103,4,0,0
TRAIN_00477,2025-05,Web Dev,Referido,Universidad Austral,Psicologia,CABA,26,No trabaja,Ninguna,11.8,Transferencia,1,206000,20,28,Alto,SR11,8.5,1,0,0,8,3,1,9.4,0,0,Career switcher,1,Lunes,Desktop,Firefox,Naranja,Acuario,X4806,8,0,0
TRAIN_00478,2025-02,Machine Learning,Google Ads,UBA,Otra,CABA,27,Busca trabajo,Avanzada,5.9,Transferencia,2,277000,20,24,Bajo,SR12,228.0,1,0,0,2,3,2,7.6,0,1,Upskiller,4,Lunes,Mobile,Chrome,Violeta,Leo,X5840,5,0,0
TRAIN_00479,2025-05,Python,Instagram Ads,UTN,Administracion,GBA Oeste,30,Freelance,Intermedia,6.7,Transferencia,9,187000,25,15,Medio,SR08,63.8,1,0,1,9,4,3,,0,1,Upskiller,1,Sabado,Mobile,Chrome,Gris,Geminis,X5332,3,0,0
TRAIN_00480,2024-09,Data Analytics,Universidad Partner,UTN,Economia,CABA,52,Part-time,Ninguna,0.6,Tarjeta debito,2,232000,10,16,Medio,SR11,23.8,1,1,0,4,3,3,,0,0,Upskiller,0,Sabado,Mobile,Chrome,Azul,Tauro,X3137,9,1,1
TRAIN_00481,2025-04,Web Dev,Instagram Ads,UADE,Cs Datos,GBA Sur,31,Part-time,Intermedia,8.3,Transferencia,6,174000,25,25,Alto,SR01,0.8,1,1,1,13,4,3,9.9,0,0,Career switcher,0,Miercoles,Desktop,Safari,Violeta,Capricornio,X8964,8,0,0
TRAIN_00482,2024-10,IA Generativa,Google Ads,UADE,Economia,Cordoba,22,No trabaja,Intermedia,11.1,Mercado Pago,1,217000,5,26,Bajo,SR06,4.1,1,0,1,10,4,5,8.8,0,0,Curioso,6,Miercoles,Mobile,Safari,Naranja,Leo,X8970,4,0,0
TRAIN_00483,2024-08,Python,TikTok Ads,ITBA,Otra,GBA Sur,28,No trabaja,Basica,5.8,Tarjeta debito,9,196000,25,24,Alto,SR12,10.2,1,1,1,8,4,3,8.3,0,0,Career switcher,4,Jueves,Mobile,Chrome,Rojo,Sagitario,X7078,0,0,0
TRAIN_00484,2025-02,Machine Learning,Instagram Ads,UBA,Cs Datos,Cordoba,20,Full-time,Intermedia,4.0,Mercado Pago,12,201000,40,17,Bajo,SR09,29.6,1,0,0,5,2,3,,0,0,Desempleado activo,1,Jueves,Desktop,Safari,Azul,Sagitario,X9779,0,1,1
TRAIN_00485,2024-11,Machine Learning,Google Ads,UTN,Economia,CABA,26,No trabaja,Ninguna,4.8,Mercado Pago,3,302000,5,12,Alto,SR03,6.6,0,0,0,1,3,1,5.7,1,0,Upskiller,3,Sabado,Desktop,Chrome,Verde,Cancer,X1782,8,0,0
TRAIN_00486,2025-03,Web Dev,Google Ads,Otra,Otra,CABA,26,Freelance,Basica,3.0,Tarjeta credito,4,261000,0,13,Bajo,SR03,8.7,1,1,0,5,2,1,3.7,0,1,Upskiller,6,Lunes,Mobile,Chrome,Violeta,Virgo,X9638,5,0,0
TRAIN_00487,2024-11,Data Analytics,Evento,UTN,Administracion,CABA,18,Freelance,Ninguna,6.7,,3,207000,15,14,Medio,SR11,72.8,1,1,1,10,4,2,9.0,0,0,Explorer,6,Sabado,Mobile,Chrome,Azul,Geminis,X7951,0,0,0
TRAIN_00488,2025-04,Python,Web Organico,UADE,Administracion,CABA,21,No trabaja,Avanzada,6.6,Transferencia,6,223000,15,19,Medio,SR10,5.3,1,1,1,10,4,3,7.5,0,1,Curioso,0,Miercoles,Mobile,Firefox,Naranja,Capricornio,X3216,3,0,0
TRAIN_00489,2025-02,IA Generativa,Universidad Partner,UNLP,Administracion,Cordoba,24,Full-time,Ninguna,6.6,Transferencia,1,153000,30,0,Alto,SR11,,1,1,0,6,4,0,8.7,0,0,Curioso,0,Sabado,Mobile,Safari,Violeta,Libra,X7825,5,0,0
TRAIN_00490,2025-03,Python,Google Ads,UADE,Ingenieria,Cordoba,23,No trabaja,Ninguna,5.4,Transferencia,12,159000,30,6,Alto,SR01,5.5,1,0,1,8,4,3,6.8,1,0,Curioso,4,Jueves,Mobile,Safari,Violeta,Escorpio,X5908,0,0,0
TRAIN_00491,2024-09,Python,Web Organico,UADE,Cs Datos,CABA,27,Part-time,Basica,5.7,Tarjeta credito,3,233000,10,14,Medio,SR07,54.9,1,0,1,5,4,1,10.0,0,0,Desempleado activo,4,Martes,Tablet,Chrome,Rojo,Geminis,X7571,8,0,0
TRAIN_00492,2025-04,Web Dev,Instagram Ads,Otra,Economia,GBA Oeste,30,No trabaja,,5.5,Mercado Pago,4,190000,25,19,Medio,SR10,7.2,0,0,0,2,0,2,,0,1,Career switcher,7,Viernes,Desktop,Safari,Gris,Acuario,X7740,6,1,1
TRAIN_00493,2024-09,IA Generativa,Web Organico,ITBA,Diseno,Rosario,22,Full-time,Basica,,Efectivo,1,141000,30,7,Medio,SR08,24.7,1,0,0,8,3,1,7.5,1,0,Upskiller,3,Viernes,Mobile,Chrome,Azul,Escorpio,X6918,5,0,0
TRAIN_00494,2024-08,Web Dev,Instagram Ads,Universidad Austral,Otra,CABA,25,No trabaja,Basica,3.5,Tarjeta credito,2,275000,0,9,Alto,SR10,4.4,0,1,0,1,0,1,,0,0,Desempleado activo,2,Sabado,Mobile,Edge,Violeta,Cancer,X9863,7,0,1
TRAIN_00495,2025-04,Web Dev,TikTok Ads,UADE,Otra,GBA Norte,19,Full-time,Intermedia,0.0,Transferencia,9,385000,20,0,Medio,SR12,26.6,1,0,0,0,1,0,,0,0,Explorer,1,Miercoles,Mobile,Chrome,Violeta,Escorpio,X1271,9,0,0
TRAIN_00496,2025-05,Python,TikTok Ads,Otra,Cs Datos,GBA Oeste,24,Part-time,Basica,7.0,Tarjeta credito,6,223000,10,2,Medio,SR10,2.5,1,1,1,7,4,1,8.8,0,0,Explorer,3,Viernes,Tablet,Chrome,Verde,Aries,X4048,8,0,0
TRAIN_00497,2024-09,Python,Instagram Ads,UADE,Otra,CABA,29,Full-time,,8.4,Mercado Pago,4,181000,25,8,Alto,SR06,17.9,0,0,0,0,0,1,,0,1,Curioso,3,Martes,Mobile,Chrome,Violeta,Tauro,X4805,5,0,1
TRAIN_00498,2025-03,Data Analytics,Web Organico,UNLP,Cs Datos,GBA Oeste,21,Part-time,Basica,4.0,Efectivo,2,183000,30,17,Bajo,SR04,2.2,1,1,1,10,4,1,10.0,0,0,Curioso,3,Miercoles,Desktop,Chrome,Verde,Capricornio,X9772,1,1,0
TRAIN_00499,2025-04,Data Analytics,TikTok Ads,Otra,Otra,CABA,21,No trabaja,Intermedia,14.3,Tarjeta credito,9,240000,5,0,Medio,SR12,33.0,1,1,1,8,4,4,,1,0,Career switcher,2,Lunes,Desktop,Chrome,Verde,Geminis,X7583,4,1,1
TRAIN_00500,2025-03,Machine Learning,Referido,ITBA,Cs Datos,GBA Sur,22,No trabaja,,3.9,Tarjeta credito,3,294000,10,14,Alto,SR03,4.6,1,0,1,2,4,1,,0,0,Explorer,0,Sabado,Mobile,Safari,Gris,Escorpio,X1547,1,1,1
TRAIN_00501,2025-03,Machine Learning,Instagram Ads,ITBA,Economia,GBA Sur,31,Part-time,Basica,3.7,,2,245000,20,12,Medio,SR12,12.9,1,0,1,15,4,4,9.3,0,1,Upskiller,0,Lunes,Desktop,Firefox,Naranja,Libra,X1149,4,0,0
TRAIN_00502,2025-02,Python,TikTok Ads,UTN,Ingenieria,GBA Oeste,28,Freelance,Ninguna,8.9,Tarjeta credito,4,146000,30,10,Medio,SR05,10.2,0,0,1,7,4,1,8.4,0,0,Curioso,3,Jueves,Desktop,Safari,Verde,Capricornio,X4383,9,0,0
TRAIN_00503,2025-02,Data Analytics,Google Ads,Otra,Administracion,CABA,18,Part-time,Ninguna,2.2,Efectivo,6,235000,10,2,Alto,SR02,20.2,1,1,1,6,4,4,10.0,0,1,Desempleado activo,5,Lunes,Mobile,Chrome,Verde,Aries,X9101,3,0,0
TRAIN_00504,2024-10,Python,Universidad Partner,Otra,Economia,Rosario,21,Part-time,Ninguna,10.1,Tarjeta debito,6,164000,25,28,Bajo,SR06,5.5,1,1,1,5,4,1,,0,0,Explorer,1,Martes,Mobile,Chrome,Verde,Aries,X9733,2,0,0
TRAIN_00505,2024-08,Data Analytics,Web Organico,UBA,Ingenieria,GBA Norte,25,Part-time,Ninguna,7.7,Tarjeta credito,3,224000,10,26,Medio,SR06,22.1,1,1,1,8,4,1,10.0,0,0,Career switcher,5,Lunes,Desktop,Otro,Azul,Piscis,X9561,1,0,0
TRAIN_00506,2024-09,Python,Web Organico,UBA,Economia,GBA Sur,30,Part-time,Ninguna,8.5,Transferencia,6,242000,5,0,Bajo,SR12,16.1,1,1,1,14,4,4,7.9,0,0,Curioso,3,Lunes,Mobile,Chrome,Gris,Capricornio,X8718,3,0,0
TRAIN_00507,2024-10,Python,Google Ads,UNLP,Psicologia,GBA Oeste,25,Busca trabajo,Intermedia,12.5,Transferencia,6,183000,25,11,Medio,SR07,6.7,1,0,1,11,4,2,,0,1,Desempleado activo,6,Jueves,Desktop,Firefox,Gris,Tauro,X2256,3,0,0
TRAIN_00508,2024-11,IA Generativa,Web Organico,UBA,Cs Datos,GBA Sur,21,No trabaja,Ninguna,6.6,Tarjeta credito,3,217000,0,13,Bajo,SR08,24.9,0,0,1,6,4,3,8.5,0,0,Career switcher,4,Lunes,Mobile,Chrome,Rojo,Sagitario,X8108,4,0,0
TRAIN_00509,2024-10,SQL,TikTok Ads,Otra,Otra,CABA,30,Full-time,Intermedia,1.7,Mercado Pago,4,183000,5,8,Medio,SR05,,0,0,1,6,4,2,7.7,0,0,Career switcher,3,Martes,Mobile,Chrome,Naranja,Acuario,X6983,9,0,0
TRAIN_00510,2024-11,SQL,TikTok Ads,Otra,Otra,Cordoba,23,Full-time,Intermedia,8.0,Mercado Pago,3,184000,0,6,Alto,SR01,2.7,1,0,0,7,2,4,7.4,0,0,Curioso,2,Sabado,Mobile,Chrome,Azul,Aries,X2895,0,0,0
TRAIN_00511,2024-10,Data Analytics,Universidad Partner,ITBA,Cs Datos,Cordoba,21,Full-time,Basica,2.8,Tarjeta credito,3,198000,25,17,,SR06,4.7,1,1,1,9,4,3,,0,1,Explorer,1,Martes,Desktop,Chrome,Violeta,Leo,X8785,2,0,0
TRAIN_00512,2025-05,Data Analytics,Instagram Ads,UBA,Administracion,Otra,26,Busca trabajo,Basica,7.6,Tarjeta debito,2,190000,25,10,Bajo,SR08,15.4,1,1,0,4,1,1,5.2,0,0,Explorer,4,Lunes,Desktop,Chrome,Naranja,Piscis,X4615,9,0,0
TRAIN_00513,2024-11,IA Generativa,Universidad Partner,UBA,Ingenieria,Mendoza,34,Full-time,Ninguna,1.6,Tarjeta credito,3,159000,25,10,Medio,SR07,17.6,1,0,0,2,1,1,6.5,0,0,Career switcher,5,Lunes,Mobile,Edge,Gris,Capricornio,X3784,4,0,0
TRAIN_00514,2024-10,Data Analytics,TikTok Ads,UBA,Ingenieria,Otra,21,Part-time,,9.9,Tarjeta credito,4,211000,25,10,Bajo,SR06,1.6,0,0,0,5,2,4,7.6,0,0,Explorer,2,Sabado,Mobile,Chrome,Gris,Cancer,X6099,0,0,0
TRAIN_00515,2025-05,Machine Learning,Referido,UTN,Ingenieria,Rosario,26,No trabaja,Avanzada,9.5,Tarjeta debito,1,245000,20,16,Medio,SR01,10.4,1,0,1,9,4,4,9.8,1,0,Desempleado activo,1,Jueves,Mobile,Chrome,Naranja,Acuario,X7783,3,0,0
TRAIN_00516,2025-03,IA Generativa,Instagram Ads,Otra,Ingenieria,Mendoza,22,Part-time,Ninguna,12.2,Tarjeta credito,2,193000,10,4,Alto,SR03,16.0,1,0,1,8,2,6,,0,0,Curioso,3,Lunes,Desktop,Edge,Rojo,Cancer,X8372,8,0,1
TRAIN_00517,2024-11,IA Generativa,Universidad Partner,UADE,Otra,GBA Oeste,24,Part-time,Basica,3.4,Tarjeta credito,4,129000,30,22,Alto,SR05,4.2,1,1,1,6,4,1,8.5,0,0,Upskiller,6,Viernes,Desktop,Safari,Azul,Virgo,X4173,1,0,0
TRAIN_00518,2024-11,IA Generativa,Google Ads,UNLP,Administracion,Rosario,29,Part-time,Basica,15.1,Tarjeta credito,6,187000,15,17,Medio,SR11,24.7,1,1,1,11,4,4,5.2,0,1,Desempleado activo,1,Viernes,Mobile,Otro,Violeta,Sagitario,X6608,8,0,0
TRAIN_00519,2025-04,Python,Referido,UTN,Economia,CABA,35,Busca trabajo,Ninguna,7.3,Mercado Pago,12,250000,0,16,Alto,SR06,12.2,1,0,1,11,4,2,7.5,1,0,Upskiller,4,Miercoles,Desktop,Chrome,Gris,Virgo,X6211,7,0,0
TRAIN_00520,2025-02,Python,TikTok Ads,Otra,Otra,Rosario,24,Busca trabajo,Ninguna,11.4,Tarjeta credito,2,176000,30,0,Medio,SR09,0.5,0,0,0,8,2,3,,0,0,Curioso,0,Miercoles,Desktop,Safari,Naranja,Piscis,X4102,1,0,1
TRAIN_00521,2025-03,Data Analytics,Referido,Otra,Otra,Rosario,29,Full-time,Ninguna,6.5,,3,205000,20,22,Bajo,SR05,3.2,1,1,1,7,4,1,,0,1,Upskiller,6,Miercoles,Mobile,Chrome,Rojo,Geminis,X6724,7,1,1
TRAIN_00522,2024-11,Python,Instagram Ads,UTN,Cs Datos,CABA,23,No trabaja,Ninguna,15.9,Tarjeta credito,1,245000,0,20,Medio,SR01,5.9,0,0,1,7,4,2,,0,0,Explorer,3,Jueves,Desktop,Chrome,Rojo,Cancer,X8337,3,0,0
TRAIN_00523,2025-04,Data Analytics,Instagram Ads,Otra,Otra,Rosario,25,Freelance,,6.3,Tarjeta credito,12,219000,15,16,Medio,SR08,9.8,1,0,0,6,2,5,8.2,0,0,Curioso,0,Lunes,Mobile,Chrome,Rojo,Escorpio,X2546,0,0,0
TRAIN_00524,2024-09,Web Dev,TikTok Ads,UBA,Ingenieria,Cordoba,24,No trabaja,Basica,8.5,Mercado Pago,1,163000,30,22,Medio,SR12,27.8,0,1,0,6,1,3,,1,1,Curioso,2,Viernes,Desktop,Chrome,Violeta,Piscis,X4586,4,1,1
TRAIN_00525,2025-04,Data Analytics,Referido,Otra,Ingenieria,Cordoba,23,Full-time,Basica,8.6,,6,246000,5,33,Medio,SR04,36.0,1,1,0,1,2,2,7.4,0,0,Career switcher,4,Martes,Desktop,Chrome,Verde,Cancer,X5543,8,0,0
TRAIN_00526,2025-03,IA Generativa,Referido,UADE,Economia,GBA Norte,23,No trabaja,Avanzada,10.4,Tarjeta debito,12,186000,10,23,Medio,SR05,17.7,1,1,1,8,4,4,10.0,1,0,Curioso,1,Lunes,Mobile,Edge,Violeta,Geminis,X4059,1,0,0
TRAIN_00527,2024-10,Python,Instagram Ads,UTN,Economia,Otra,23,Part-time,Basica,3.5,Tarjeta debito,3,133000,45,6,Medio,SR06,51.9,1,1,0,1,2,2,5.5,0,0,Explorer,2,Sabado,Desktop,Chrome,Rojo,Sagitario,X3993,8,0,0
TRAIN_00528,2025-02,Python,TikTok Ads,Universidad Austral,Economia,GBA Norte,28,No trabaja,Basica,9.8,Mercado Pago,1,194000,20,30,Alto,SR11,33.1,1,1,1,9,4,1,7.3,0,0,Desempleado activo,5,Sabado,Mobile,Chrome,Azul,Capricornio,X2496,9,0,0
TRAIN_00529,2025-02,IA Generativa,Google Ads,UADE,Economia,Rosario,24,Full-time,Ninguna,10.9,Tarjeta credito,3,176000,20,16,Medio,SR11,1.9,1,0,0,0,1,0,8.4,0,0,Explorer,1,Sabado,Desktop,Edge,Gris,Escorpio,X5214,0,0,0
TRAIN_00530,2024-10,Data Analytics,Referido,UTN,Administracion,GBA Norte,24,Part-time,Ninguna,8.7,Tarjeta credito,1,230000,5,8,Medio,SR08,1.9,1,0,1,9,4,3,9.6,0,0,Desempleado activo,0,Martes,Mobile,Chrome,Verde,Capricornio,X4406,1,0,0
TRAIN_00531,2025-05,Data Analytics,Instagram Ads,ITBA,Ingenieria,CABA,21,No trabaja,Ninguna,1.9,Transferencia,3,201000,25,6,Medio,SR11,5.6,1,1,1,5,3,3,8.5,0,0,Explorer,4,Sabado,Desktop,Chrome,Naranja,Acuario,X3840,5,0,0
TRAIN_00532,2025-02,Data Analytics,Evento,UADE,Cs Datos,Otra,27,Full-time,,8.1,Transferencia,6,264000,5,10,Alto,SR03,5.0,1,0,1,9,4,3,10.0,0,0,Curioso,3,Lunes,Mobile,Firefox,Gris,Libra,X6438,2,0,0
TRAIN_00533,2024-09,Machine Learning,Web Organico,UTN,Diseno,Cordoba,28,Part-time,Basica,9.5,Transferencia,3,215000,30,8,Bajo,SR06,25.0,0,0,1,5,2,2,,0,0,Desempleado activo,0,Sabado,Desktop,Firefox,Azul,Cancer,X2414,6,1,1
TRAIN_00534,2024-11,IA Generativa,Referido,UADE,Otra,CABA,18,No trabaja,Ninguna,5.5,Tarjeta debito,9,184000,10,0,Medio,SR07,3.9,1,0,1,10,4,2,,0,0,Curioso,3,Martes,Desktop,Otro,Violeta,Geminis,X5875,0,0,0
TRAIN_00535,2025-04,IA Generativa,TikTok Ads,UNLP,Otra,CABA,24,Busca trabajo,Intermedia,4.2,Efectivo,6,152000,30,20,Bajo,SR05,5.6,1,0,1,8,3,3,,1,1,Desempleado activo,4,Sabado,Desktop,Chrome,Azul,Cancer,X7043,8,1,1
TRAIN_00536,2025-02,IA Generativa,Google Ads,UADE,Economia,Mendoza,26,Busca trabajo,Basica,1.0,Transferencia,6,194000,10,6,Medio,SR12,8.9,1,0,0,6,3,4,5.1,0,0,Explorer,0,Jueves,Desktop,Safari,Verde,Geminis,X8720,2,0,0
