vuelo_id,aerolinea,ciudad_origen,ciudad_destino,pais_origen,tipo_ruta,clase_servicio,mes,dia_semana,duracion_vuelo_min,distancia_km,retraso_salida_min,retraso_llegada_min,cancelado,causa_retraso,precio_boleto_usd,ocupacion_pct,num_pasajeros,satisfaccion_cliente,puntualidad_historica_pct
VL10319,Volaris,Santiago,Lima,Chile,Internacional,Económica,1,Sábado,171,2400,0,2,False,,157.37,59.9,108,2.5,68.9
VL10385,Sky Airline,Bogotá,Quito,Colombia,Internacional,Económica,1,Domingo,89,1000,20,17,False,Aeropuerto,177.24,94.4,170,3.0,73.7
VL12704,Sky Airline,Ciudad Mx,Miami,México,Internacional,Económica,10,Martes,191,2100,15,22,False,,141.22,69.7,125,2.7,72.6
VL10662,LATAM,Santiago,São Paulo,Chile,Internacional,Económica,11,Miércoles,237,2700,1,0,False,,225.86,70.4,127,4.1,78.0
VL12735,Copa Airlines,Ciudad Mx,Miami,México,Internacional,Primera,9,Sábado,171,2100,596,711,True,Tripulación,888.32,81.3,244,2.8,82.0
VL11810,LATAM,Cancún,Bogotá,México,Internacional,Económica,10,Viernes,282,3500,0,0,False,,475.82,99.5,179,4.2,79.2
VL12716,LATAM,Cancún,Bogotá,México,Internacional,Económica,3,Lunes,267,3500,0,0,False,,421.51,78.7,142,4.3,80.5
VL11566,Avianca,Cancún,Bogotá,México,Internacional,Ejecutiva,1,Domingo,281,3500,10,20,False,,1020.51,88.4,194,4.0,71.1
VL11203,Viva Air,Bogotá,Miami,,Internacional,Económica,7,Miércoles,289,3800,0,11,False,,286.7,85.3,154,3.6,66.2
VL11601,Volaris,Bogotá,Miami,Colombia,Internacional,Económica,5,Martes,291,3800,0,0,False,,357.65,65.9,119,3.3,71.5
VL11841,Viva Air,Lima,Buenos Aires,Perú,Internacional,Económica,3,Viernes,235,3100,0,2,False,,401.08,73.2,132,3.4,65.6
VL10880,Aeroméxico,Santiago,Lima,Chile,Internacional,Ejecutiva,6,Jueves,219,2400,89,74,False,Aeropuerto,404.76,90.0,198,2.3,74.7
VL12557,Volaris,Bogotá,Miami,Colombia,Internacional,Económica,11,Sábado,305,3800,40,56,False,Operacional,363.08,86.4,156,2.5,67.5
VL10332,LATAM,Bogotá,Medellín,Colombia,Doméstica,Económica,7,Jueves,49,580,0,0,False,,30.0,69.7,125,3.8,78.0
VL11302,Volaris,Bogotá,Medellín,Colombia,Doméstica,Económica,6,Martes,58,580,9,17,False,,30.0,87.4,157,4.8,68.3
VL12372,Aeroméxico,Buenos Aires,Lima,Argentina,Internacional,Económica,11,Sábado,233,3000,0,9,False,,183.23,76.9,138,3.1,74.6
VL11869,Volaris,Buenos Aires,Lima,Argentina,Internacional,Económica,5,Jueves,256,3000,0,0,False,,383.7,82.0,148,4.2,69.7
VL11565,Sky Airline,Lima,Buenos Aires,Perú,Internacional,Ejecutiva,7,Sábado,245,3100,39,37,False,Operacional,520.28,92.0,202,3.7,74.3
VL12408,Avianca,Cartagena,Bogotá,Colombia,Doméstica,Económica,3,Viernes,49,650,5,0,False,,43.49,100.0,180,4.3,73.8
VL11427,LATAM,Guadalajara,Ciudad Mx,México,Doméstica,Económica,9,Sábado,53,550,0,0,False,,69.17,83.5,150,5.0,80.6
VL12149,LATAM,Bogotá,Quito,,Internacional,Económica,6,Domingo,89,1000,0,0,False,,50.19,71.9,129,2.7,77.8
VL12066,Aeroméxico,Santiago,Lima,Chile,Internacional,Económica,1,Lunes,175,2400,0,0,False,,236.79,79.3,143,,74.7
VL10520,Avianca,Santiago,São Paulo,Chile,Internacional,Económica,2,Miércoles,203,2700,0,11,False,,335.02,100.0,180,3.6,75.8
VL11030,Copa Airlines,Bogotá,Medellín,Colombia,Doméstica,Económica,6,Lunes,50,580,0,10,False,,41.0,65.7,118,3.5,82.8
VL11454,Sky Airline,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,7,Sábado,54,580,0,15,False,,208.25,74.9,165,3.3,73.3
VL12825,Avianca,Bogotá,Quito,Colombia,Internacional,Económica,10,Miércoles,74,1000,0,7,False,,99.5,93.9,169,2.3,72.9
VL11078,Volaris,Santiago,Lima,Chile,Internacional,Económica,3,Lunes,200,2400,0,0,False,,192.25,83.0,149,4.7,69.6
VL10136,Volaris,Medellín,Ciudad Mx,Colombia,Internacional,Económica,10,Sábado,274,3400,15,10,False,,262.83,74.2,134,3.5,69.3
VL11765,Viva Air,Bogotá,Miami,Colombia,Internacional,Económica,7,Viernes,329,3800,0,0,False,,411.78,65.6,118,2.8,60.9
VL10751,Sky Airline,Guadalajara,Ciudad Mx,México,Doméstica,Económica,5,Lunes,68,550,0,3,False,,71.05,68.7,124,3.3,73.7
VL10771,Sky Airline,Bogotá,Quito,Colombia,Internacional,Ejecutiva,7,Miércoles,87,1000,0,8,False,,,95.1,209,3.7,73.9
VL12885,Aeroméxico,Guadalajara,Ciudad Mx,México,Doméstica,Económica,6,Lunes,62,550,17,20,False,Aeropuerto,64.09,73.7,133,2.7,74.7
VL12782,Copa Airlines,Cartagena,Bogotá,Colombia,Doméstica,Económica,8,Sábado,55,650,0,0,False,,84.79,78.0,140,3.1,83.0
VL10307,LATAM,Bogotá,Miami,Colombia,Internacional,Económica,1,Sábado,336,3800,0,7,False,,391.16,49.1,88,3.1,81.4
VL11460,Aeroméxico,Ciudad Mx,Bogotá,México,Internacional,Económica,5,Viernes,240,3200,16,11,False,Operacional,288.02,70.4,127,3.4,74.2
VL10416,Avianca,Bogotá,Miami,Colombia,Internacional,Económica,1,Viernes,292,3800,0,0,False,,277.03,89.9,162,3.6,71.3
VL10998,Aeroméxico,Guadalajara,Ciudad Mx,México,Doméstica,Económica,4,Jueves,59,550,0,0,False,,42.04,99.6,179,4.5,75.5
VL10016,Volaris,Bogotá,Miami,Colombia,Internacional,Económica,11,Lunes,300,3800,0,3,False,,522.68,69.9,126,4.2,69.7
VL12528,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Económica,2,Viernes,61,580,6,4,False,,45.55,76.4,138,3.7,72.8
VL10092,Avianca,Ciudad Mx,Miami,México,Internacional,Económica,9,Viernes,180,2100,0,7,False,,287.2,76.2,137,3.3,73.7
VL10107,LATAM,Ciudad Mx,Miami,México,Internacional,Económica,6,Sábado,168,2100,0,0,False,,205.48,62.9,113,5.0,81.7
VL12487,Copa Airlines,Lima,Santiago,Perú,Internacional,Económica,8,Jueves,187,2400,0,4,False,,257.6,84.5,152,5.0,84.5
VL12201,Viva Air,Ciudad Mx,Cancún,México,Doméstica,Económica,2,Jueves,118,1600,51,44,False,Clima,200.96,70.5,127,1.5,66.5
VL10657,Aeroméxico,Ciudad Mx,Bogotá,México,Internacional,Económica,5,Martes,255,3200,0,0,False,,416.87,66.5,120,4.8,75.3
VL11172,Aeroméxico,Cancún,Bogotá,México,Internacional,Económica,2,Viernes,281,3500,20,16,False,Aeropuerto,452.03,85.1,153,2.3,76.4
VL11895,LATAM,Buenos Aires,Lima,Argentina,Internacional,Ejecutiva,3,Martes,209,3000,21,14,False,Mecánico,680.99,82.7,182,3.1,77.3
VL11936,Sky Airline,Bogotá,Miami,Colombia,Internacional,Económica,8,Domingo,314,3800,0,0,False,,344.8,80.4,145,2.4,72.6
VL11789,Avianca,Medellín,Ciudad Mx,Colombia,Internacional,Económica,4,Jueves,245,3400,0,2,False,,232.71,79.6,143,2.9,72.3
VL11114,Copa Airlines,Santiago,São Paulo,Chile,Internacional,Económica,3,Lunes,259,2700,8,0,False,,,70.9,128,4.7,81.9
VL10671,LATAM,Lima,Santiago,Perú,Internacional,Ejecutiva,9,Sábado,196,2400,0,2,False,,755.35,87.4,192,3.2,78.8
VL11987,Copa Airlines,Medellín,Ciudad Mx,Colombia,Internacional,Económica,3,Lunes,259,3400,0,2,False,,397.24,71.5,129,3.7,84.3
VL12460,Volaris,Cartagena,Bogotá,Colombia,Doméstica,Primera,6,Miércoles,62,650,0,15,False,,5831.2872052996845,86.1,258,4.5,71.4
VL11893,Avianca,Santiago,Lima,Chile,Internacional,Económica,8,Jueves,184,2400,0,4,False,,285.05,78.3,141,3.5,70.7
VL12442,LATAM,Ciudad Mx,Miami,México,Internacional,Económica,1,Martes,187,2100,12,6,False,,175.04,76.2,137,4.6,79.9
VL12836,Sky Airline,Cartagena,Bogotá,Colombia,Doméstica,Económica,2,Viernes,58,650,0,10,False,,47.91,82.7,149,,74.6
VL10571,Aeroméxico,Ciudad Mx,Miami,,Internacional,Económica,8,Lunes,188,2100,0,4,False,,223.99,57.6,104,3.5,75.3
VL12347,Avianca,Ciudad Mx,Bogotá,México,Internacional,Económica,6,Martes,232,3200,94,104,False,Operacional,308.25,72.8,131,,70.8
VL11355,Copa Airlines,Lima,Santiago,Perú,Internacional,Ejecutiva,6,Lunes,191,2400,21,12,False,Clima,849.78,98.1,216,2.5,81.5
VL12581,Avianca,Lima,Santiago,Perú,Internacional,Ejecutiva,5,Miércoles,186,2400,0,10,False,,730.06,78.6,173,3.3,72.8
VL10721,Sky Airline,Santiago,Lima,Chile,Internacional,Económica,4,Jueves,204,2400,0,6,False,,293.43,53.8,97,3.2,74.5
VL10090,Aeroméxico,Ciudad Mx,Cancún,México,Doméstica,Económica,2,Jueves,146,1600,0,0,False,,214.92,82.6,149,4.1,75.4
VL10180,LATAM,Bogotá,Miami,Colombia,Internacional,Económica,10,Jueves,302,3800,0,2,False,,528.38,62.5,112,1.6,76.3
VL12612,Volaris,Santiago,Lima,Chile,Internacional,Primera,11,Martes,180,2400,0,0,False,,1051.0,83.7,251,3.7,69.8
VL12962,Aeroméxico,Bogotá,Miami,Colombia,Internacional,Económica,8,Miércoles,292,3800,50,50,False,Aeropuerto,254.68,48.9,88,4.2,74.6
VL12384,Copa Airlines,Bogotá,Miami,Colombia,Internacional,Económica,2,Miércoles,331,3800,0,11,False,,356.21,77.2,139,5.0,81.3
VL11665,Copa Airlines,Bogotá,Quito,Colombia,Internacional,Económica,6,Martes,100,1000,0,0,False,,143.03,100.0,180,5.0,83.6
VL12591,Aeroméxico,Bogotá,Quito,Colombia,Internacional,Económica,3,Domingo,83,1000,2,19,False,,130.4,78.0,140,4.3,75.4
VL11105,Copa Airlines,Ciudad Mx,Cancún,México,Doméstica,Económica,2,Martes,126,1600,0,4,False,,141.28,79.2,143,5.0,84.3
VL12992,Aeroméxico,Santiago,São Paulo,Chile,Internacional,Económica,2,Domingo,208,2700,0,0,False,,345.31,85.3,154,5.0,73.2
VL12113,Copa Airlines,Lima,Santiago,Perú,Internacional,Económica,1,Jueves,199,2400,25,25,False,Aeropuerto,277.76,78.3,141,3.2,81.9
VL12628,Aeroméxico,Medellín,Ciudad Mx,Colombia,Internacional,Económica,1,Jueves,305,3400,0,4,False,,416.58,93.0,167,2.9,74.4
VL12210,Viva Air,Ciudad Mx,Miami,México,Internacional,Económica,7,Martes,206,2100,0,1,False,,251.55,70.8,127,4.4,64.9
VL10558,LATAM,Ciudad Mx,Miami,México,Internacional,Ejecutiva,11,Sábado,169,2100,17,17,False,Aeropuerto,542.71,84.6,186,2.8,76.5
VL10464,LATAM,Cartagena,Bogotá,Colombia,Doméstica,Ejecutiva,3,Sábado,66,650,0,0,False,,197.5,79.9,176,,77.1
VL10554,LATAM,Lima,Santiago,Perú,Internacional,Ejecutiva,10,Viernes,210,2400,0,11,False,,438.53,83.9,185,5.0,79.4
VL11991,Aeroméxico,Ciudad Mx,Cancún,México,Doméstica,Económica,2,Viernes,154,1600,2,9,False,,172.18,63.3,114,1.9,75.2
VL10741,Volaris,Bogotá,Miami,Colombia,Internacional,Económica,2,Lunes,285,3800,0,8,False,,471.57,75.2,135,2.9,68.1
VL11224,Copa Airlines,Lima,Buenos Aires,Perú,Internacional,Ejecutiva,8,Lunes,222,3100,49,58,False,Mecánico,942.27,91.9,202,3.2,83.4
VL11168,Avianca,Bogotá,Medellín,Colombia,Doméstica,Económica,6,Viernes,52,580,0,0,False,,61.43,96.3,173,5.0,70.7
VL12939,Avianca,Bogotá,Medellín,Colombia,Doméstica,Económica,6,Viernes,43,580,9,5,False,,31.16,95.2,171,,72.4
VL11155,LATAM,Ciudad Mx,Miami,México,Internacional,Ejecutiva,8,Jueves,173,2100,0,0,False,,632.83,74.4,164,4.4,80.4
VL10830,Avianca,Santiago,Lima,Chile,Internacional,Ejecutiva,8,Jueves,180,2400,3,10,False,,724.88,68.4,150,3.5,73.6
VL12390,LATAM,Ciudad Mx,Bogotá,México,Internacional,Económica,11,Lunes,270,3200,0,0,False,,,76.7,138,3.1,77.7
VL10644,Volaris,Ciudad Mx,Cancún,México,Doméstica,Económica,11,Jueves,132,1600,16,0,False,Aeropuerto,127.49,79.7,143,5.0,67.8
VL12860,Aeroméxico,Lima,Santiago,Perú,Internacional,Económica,9,Domingo,195,2400,0,0,False,,325.92,60.8,109,4.3,73.2
VL12617,Avianca,Bogotá,Miami,Colombia,Internacional,Económica,6,Lunes,286,3800,7,7,False,,472.16,62.6,113,2.0,73.2
VL10990,LATAM,Ciudad Mx,Miami,México,Internacional,Primera,1,Jueves,183,2100,0,0,False,,916.25,74.3,223,5.0,75.0
VL12047,Aeroméxico,Buenos Aires,Lima,Argentina,Internacional,Económica,6,Jueves,249,3000,0,0,False,,297.65,70.8,127,3.0,74.5
VL11787,Sky Airline,Santiago,São Paulo,Chile,Internacional,Ejecutiva,1,Lunes,220,2700,0,0,False,,802.46,74.7,164,4.0,71.9
VL10200,Aeroméxico,Cancún,Bogotá,México,Internacional,Económica,3,Domingo,274,3500,0,0,False,,417.28,58.4,105,5.0,72.8
VL11368,LATAM,Ciudad Mx,Cancún,México,Doméstica,Económica,7,Viernes,123,1600,2,1,False,,152.63,73.8,133,3.9,79.0
VL10686,Viva Air,Santiago,São Paulo,Chile,Internacional,Económica,10,Miércoles,221,2700,0,1,False,,183.66,71.6,129,3.3,62.8
VL11490,Avianca,Santiago,Lima,Chile,Internacional,Económica,6,Miércoles,199,2400,5,0,False,,151.44,50.4,91,3.4,71.3
VL12232,Copa Airlines,Lima,Santiago,Perú,Internacional,Ejecutiva,9,Lunes,187,2400,1,0,False,,308.33,75.0,165,5.0,83.2
VL11631,Avianca,Ciudad Mx,Bogotá,México,Internacional,Económica,7,Sábado,251,3200,0,0,False,,409.36,62.2,112,3.9,72.6
VL12001,Aeroméxico,Santiago,Lima,,Internacional,Económica,10,Martes,207,2400,0,3,False,,306.97,98.7,178,4.0,75.2
VL12479,Avianca,Ciudad Mx,Miami,México,Internacional,Primera,2,Sábado,161,2100,0,3,False,,839.37,76.1,228,2.6,73.0
VL12424,Aeroméxico,Bogotá,Miami,Colombia,Internacional,Económica,8,Sábado,294,3800,4,18,False,,450.31,73.5,132,3.3,77.2
VL11137,Avianca,Medellín,Ciudad Mx,Colombia,Internacional,Económica,5,Viernes,262,3400,1,0,False,,175.39,87.3,157,5.0,69.5
VL10295,LATAM,Medellín,Ciudad Mx,Colombia,Internacional,Ejecutiva,1,Domingo,282,3400,37,39,False,Operacional,876.8,69.2,152,3.3,77.4
VL12291,LATAM,Bogotá,Miami,Colombia,Internacional,Económica,3,Miércoles,305,3800,0,2,True,,429.08,78.1,141,,76.7
VL11586,Avianca,Buenos Aires,Lima,Argentina,Internacional,Económica,5,Lunes,219,3000,0,0,False,,174.99,69.5,125,4.0,71.5
VL11962,Avianca,Bogotá,Quito,Colombia,Internacional,Económica,5,Viernes,82,1000,19,20,False,Aeropuerto,121.39,84.7,152,3.1,72.8
VL10266,Aeroméxico,Buenos Aires,Lima,Argentina,Internacional,Primera,4,Miércoles,216,3000,0,0,False,,1472.16,66.4,199,,74.6
VL10049,Avianca,Santiago,Lima,Chile,Internacional,Ejecutiva,6,Viernes,204,2400,0,5,False,,631.55,71.6,158,2.6,72.7
VL10719,Avianca,Buenos Aires,Lima,Argentina,Internacional,Económica,3,Sábado,237,3000,59,52,False,Clima,283.33,61.8,111,4.8,73.3
VL12068,Viva Air,Ciudad Mx,Cancún,México,Doméstica,Económica,2,Viernes,174,1600,0,0,False,,90.69,71.0,128,4.2,65.0
VL11942,Sky Airline,Ciudad Mx,Miami,México,Internacional,Ejecutiva,8,Miércoles,187,2100,0,13,False,,620.43,76.6,169,3.7,76.5
VL12817,Copa Airlines,Bogotá,Medellín,Colombia,Doméstica,Económica,10,Martes,52,580,0,13,False,,67.73,97.8,176,2.9,83.6
VL12294,Volaris,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,12,Lunes,60,580,5,0,False,,148.84,76.6,169,5.0,68.9
VL10525,LATAM,Lima,Buenos Aires,Perú,Internacional,Primera,5,Jueves,256,3100,0,0,False,,1295.83,75.5,226,4.2,80.5
VL10669,Aeroméxico,Bogotá,Miami,Colombia,Internacional,Económica,5,Sábado,308,3800,0,9,False,,477.59,88.0,158,3.2,73.1
VL11243,Aeroméxico,Bogotá,Quito,Colombia,Internacional,Económica,6,Miércoles,77,1000,85,85,False,Clima,122.23,70.3,127,2.6,74.5
VL10438,Viva Air,Buenos Aires,Lima,Argentina,Internacional,Económica,4,Lunes,244,3000,22,27,False,Operacional,330.48,68.3,123,2.2,64.0
VL11537,Copa Airlines,Cancún,Bogotá,México,Internacional,Económica,3,Lunes,278,3500,5,7,False,,382.42,72.3,130,2.0,80.4
VL11497,LATAM,Lima,Buenos Aires,Perú,Internacional,Ejecutiva,12,Viernes,285,3100,43,40,False,Clima,830.77,61.0,134,4.7,78.7
VL12159,Avianca,Ciudad Mx,Miami,México,Internacional,Ejecutiva,2,Sábado,163,2100,0,0,False,,414.76,77.8,171,,73.0
VL12948,Copa Airlines,Ciudad Mx,Bogotá,México,Internacional,Económica,2,Viernes,249,3200,0,0,False,,396.97,78.5,141,3.8,80.6
VL11440,Sky Airline,Cartagena,Bogotá,Colombia,Doméstica,Económica,11,Sábado,73,650,0,6,False,,73.85,73.5,132,2.9,73.1
VL10530,Avianca,Bogotá,Quito,Colombia,Internacional,Económica,11,Lunes,69,1000,6,13,False,,118.96,62.4,112,3.6,69.9
VL10568,Volaris,Lima,Santiago,Perú,Internacional,Económica,1,Viernes,202,2400,0,0,False,,271.83,74.2,134,4.2,67.6
VL10982,Avianca,Ciudad Mx,Cancún,México,Doméstica,Ejecutiva,2,Miércoles,141,1600,6,0,False,,263.83,93.9,207,3.4,74.1
VL10053,Avianca,Lima,Santiago,Perú,Internacional,Económica,3,Miércoles,206,2400,53,61,False,Aeropuerto,325.62,83.0,149,1.8,73.7
VL12285,Copa Airlines,Bogotá,Miami,Colombia,Internacional,Ejecutiva,9,Martes,294,3800,0,0,False,,1125.55,87.5,192,4.4,84.4
VL12521,Aeroméxico,Ciudad Mx,Cancún,México,Doméstica,Económica,12,Lunes,156,1600,0,3,False,,173.83,73.0,131,3.0,76.4
VL12320,Avianca,Guadalajara,Ciudad Mx,México,Doméstica,Económica,4,Viernes,46,550,9,10,False,,106.47,53.4,96,3.4,70.2
VL11110,Aeroméxico,Bogotá,Quito,Colombia,Internacional,Ejecutiva,3,Miércoles,87,1000,0,3,False,,,73.1,161,4.4,75.5
VL12872,Copa Airlines,Lima,Santiago,Perú,Internacional,Económica,2,Miércoles,187,2400,0,0,False,,144.39,100.0,180,3.5,82.7
VL10800,Avianca,Buenos Aires,Lima,Argentina,Internacional,Económica,5,Sábado,222,3000,10,5,False,,336.67,75.0,135,4.7,70.2
VL12799,LATAM,Santiago,Lima,Chile,Internacional,Económica,11,Jueves,209,2400,28,21,False,Operacional,299.22,94.6,170,3.3,80.1
VL12129,Sky Airline,Lima,Buenos Aires,Perú,Internacional,Económica,5,Domingo,239,3100,0,0,False,,464.79,78.1,141,3.7,74.8
VL10946,Copa Airlines,Ciudad Mx,Cancún,México,Doméstica,Económica,4,Miércoles,129,1600,0,0,False,,203.99,86.2,155,3.7,83.2
VL11529,LATAM,Medellín,Ciudad Mx,Colombia,Internacional,Económica,9,Lunes,287,3400,4,12,False,,457.81,70.3,127,3.7,77.0
VL12332,LATAM,Santiago,São Paulo,Chile,Internacional,Ejecutiva,1,Domingo,210,2700,0,21,False,,503.49,71.3,157,3.2,78.5
VL11526,Volaris,Bogotá,Miami,Colombia,Internacional,Económica,9,Viernes,271,3800,12,2,False,,384.46,62.0,112,4.6,68.8
VL11934,Aeroméxico,Cancún,Bogotá,México,Internacional,Económica,2,Jueves,266,3500,39,21,False,Tripulación,453.36,71.5,129,3.5,75.1
VL12665,Volaris,Bogotá,Miami,Colombia,Internacional,Económica,6,Jueves,306,3800,43,27,False,Operacional,467.23,87.4,157,3.6,69.3
VL12037,Viva Air,Ciudad Mx,Cancún,México,Doméstica,Ejecutiva,2,Miércoles,145,1600,0,8,False,,419.02,100.0,220,4.3,67.5
VL12881,Copa Airlines,Bogotá,Quito,Colombia,Internacional,Económica,7,Martes,103,1000,264,284,True,Operacional,79.22,93.1,168,2.4,84.0
VL12990,LATAM,Ciudad Mx,Cancún,México,Doméstica,Económica,3,Lunes,150,1600,0,11,True,,202.59,65.2,117,3.5,77.1
VL12192,Volaris,Cancún,Bogotá,México,Internacional,Económica,8,Martes,268,3500,62,59,True,Tripulación,256.15,82.2,148,1.6,68.5
VL10168,Volaris,Bogotá,Medellín,Colombia,Doméstica,Económica,3,Miércoles,58,580,4,9,False,,30.0,63.5,114,2.7,67.8
VL12738,LATAM,Cartagena,Bogotá,Colombia,Doméstica,Económica,1,Sábado,49,650,0,0,False,,62.63,70.7,127,3.5,79.8
VL12944,Viva Air,Ciudad Mx,Miami,México,Internacional,Económica,12,Domingo,161,2100,16,13,False,Operacional,152.57,87.9,158,3.6,64.1
VL12160,Copa Airlines,Cancún,Bogotá,México,Internacional,Primera,6,Miércoles,264,3500,0,0,False,,1734.39,86.0,258,5.0,81.9
VL11824,Aeroméxico,Cancún,Bogotá,México,Internacional,Económica,6,Sábado,302,3500,0,2,False,,267.9,77.4,139,4.3,75.7
VL12466,Volaris,Ciudad Mx,Bogotá,México,Internacional,Económica,11,Martes,255,3200,5,2,False,,450.98,88.9,160,3.5,67.5
VL10290,LATAM,Bogotá,Medellín,Colombia,Doméstica,Económica,10,Viernes,69,580,0,2,False,,65.79,94.4,170,4.0,77.0
VL10940,Volaris,Bogotá,Miami,Colombia,Internacional,Ejecutiva,6,Domingo,304,3800,0,0,False,,1026.33,53.7,118,4.4,69.8
VL11818,Sky Airline,Cancún,Bogotá,México,Internacional,Ejecutiva,2,Martes,269,3500,84,96,False,Operacional,894.42,68.6,151,3.4,73.5
VL10085,Copa Airlines,Bogotá,Miami,Colombia,Internacional,Económica,6,Martes,298,3800,0,0,False,,337.48,86.3,155,4.6,83.4
VL11252,Avianca,Ciudad Mx,Cancún,México,Doméstica,Económica,12,Lunes,146,1600,0,0,False,,231.7,87.4,157,4.5,72.4
VL11910,Sky Airline,Bogotá,Miami,Colombia,Internacional,Ejecutiva,9,Lunes,318,3800,0,7,False,,1456.19,51.8,114,2.8,71.6
VL11767,LATAM,Lima,Buenos Aires,Perú,Internacional,Económica,12,Jueves,248,3100,0,0,False,,341.08,77.7,140,4.6,81.3
VL10311,Copa Airlines,Bogotá,Medellín,Colombia,Doméstica,Económica,4,Jueves,55,580,334,290,False,Aeropuerto,97.08,88.4,159,2.0,81.5
VL11929,Sky Airline,Bogotá,Medellín,Colombia,Doméstica,Económica,8,Domingo,65,580,0,1,False,,86.6,69.1,124,2.4,76.3
VL12594,Avianca,Ciudad Mx,Cancún,México,Doméstica,Ejecutiva,6,Domingo,152,1600,0,9,False,,403.76,84.1,185,3.7,72.1
VL10020,Avianca,Santiago,São Paulo,Chile,Internacional,Económica,2,Miércoles,213,2700,0,1,False,,346.4,70.1,126,2.7,70.4
VL12194,LATAM,Ciudad Mx,Cancún,México,Doméstica,Económica,3,Martes,130,1600,0,1,False,,168.57,84.8,153,2.6,80.2
VL10738,Volaris,Lima,Buenos Aires,Perú,Internacional,Económica,7,Miércoles,252,3100,42,37,False,Aeropuerto,146.93,80.7,145,,69.1
VL10245,LATAM,Guadalajara,Ciudad Mx,México,Doméstica,Económica,7,Domingo,69,550,30,34,False,Operacional,88.89,91.3,164,3.2,79.6
VL12576,Copa Airlines,Cartagena,Bogotá,Colombia,Doméstica,Económica,2,Viernes,75,650,69,74,False,Aeropuerto,64.19,71.9,129,3.6,82.3
VL11367,Aeroméxico,Guadalajara,Ciudad Mx,México,Doméstica,Económica,5,Jueves,54,550,0,1,False,,30.0,72.1,130,3.7,75.0
VL11576,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Económica,9,Domingo,71,580,0,14,False,,72.26,78.5,141,2.8,76.9
VL10991,LATAM,Buenos Aires,Lima,Argentina,Internacional,Económica,4,Miércoles,239,3000,0,0,False,,333.89,79.8,144,3.9,81.1
VL10796,Aeroméxico,Guadalajara,Ciudad Mx,México,Doméstica,Primera,1,Domingo,49,550,0,17,False,,179.56,68.6,206,5.0,72.3
VL10002,Avianca,Buenos Aires,Lima,Argentina,Internacional,Ejecutiva,7,Sábado,256,3000,0,3,False,,911.39,71.8,158,3.6,74.9
VL12200,Avianca,Cartagena,Bogotá,Colombia,Doméstica,Económica,2,Martes,86,650,0,0,False,,109.26,60.4,109,2.9,74.9
VL10152,Copa Airlines,Ciudad Mx,Cancún,México,Doméstica,Económica,10,Martes,146,1600,24,17,False,Clima,152.58,74.6,134,2.8,81.1
VL12596,Avianca,Bogotá,Miami,Colombia,Internacional,Económica,11,Viernes,315,3800,0,0,False,,505.59,67.0,121,2.4,71.7
VL12386,Aeroméxico,Ciudad Mx,Bogotá,México,Internacional,Primera,4,Lunes,224,3200,0,17,True,,1568.35,68.8,206,2.4,74.3
VL10749,Sky Airline,Cancún,Bogotá,México,Internacional,Económica,10,Domingo,282,3500,0,2,False,,221.39,68.9,124,2.2,71.6
VL10047,Avianca,Medellín,Ciudad Mx,Colombia,Internacional,Económica,5,Viernes,261,3400,3,4,False,,,78.5,141,4.0,72.3
VL12382,Avianca,Guadalajara,Ciudad Mx,México,Doméstica,Económica,2,Viernes,41,550,0,0,False,,61.55,89.8,162,4.5,71.8
VL11190,Volaris,Bogotá,Medellín,Colombia,Doméstica,Económica,1,Viernes,41,580,0,22,False,,48.81,58.2,105,3.7,67.2
VL12178,Aeroméxico,Buenos Aires,Lima,Argentina,Internacional,Económica,7,Viernes,278,3000,36,25,False,Aeropuerto,352.89,68.9,124,3.0,76.8
VL11820,Avianca,Santiago,Lima,Chile,Internacional,Económica,11,Viernes,208,2400,0,9,False,,238.23,82.9,149,2.4,70.1
VL11606,Sky Airline,Bogotá,Medellín,Colombia,Doméstica,Económica,8,Viernes,71,580,37,50,False,Mecánico,42.94,98.7,178,3.3,74.2
VL10672,Volaris,Bogotá,Medellín,Colombia,Doméstica,Económica,4,Jueves,40,580,0,0,False,,39.78,88.3,159,5.0,70.8
VL10487,LATAM,Bogotá,Miami,Colombia,Internacional,Económica,5,Martes,324,3800,0,17,False,,290.24,71.9,129,3.7,79.7
VL10829,Avianca,Lima,Buenos Aires,Perú,Internacional,Económica,9,Sábado,221,3100,77,80,False,Tripulación,270.8,82.3,148,2.3,72.0
